日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 未平倉量",
2011/11/21,27.90,27.90,26.05,26.05,-1.90,-6.7979,27.9600,28.6300,,,,1365,619,15274.0000,15725.6000,15892.6000,642.0000,642.0000,520.1000,12139,12208,12227,1071,1069,1069,50,170,179,13261,13447,13475,-7777,-900,0.000,
2011/11/22,25.60,26.15,25.55,25.70,-0.35,-1.3436,27.3800,28.1650,,,,976,745,14975.0000,15543.8000,15759.7000,594.0000,638.2000,549.6000,12172,12197,12212,1070,1069,1069,42,124,147,13285,13390,13428,-8356,-579,0.000,
2011/11/23,25.70,26.10,25.40,25.45,-0.25,-0.9728,26.7500,27.7100,,,,702,797,14760.0000,15325.2000,15604.6000,564.0000,620.0000,570.9000,12109,12172,12192,1072,1071,1069,41,78,151,13223,13320,13412,-9154,-798,0.000,
2011/11/24,25.20,25.60,25.05,25.30,-0.15,-0.5894,26.0900,27.3850,,,,851,877,14423.0000,15035.4000,15460.0000,350.0000,559.2000,575.1000,12121,12149,12181,1074,1072,1070,40,86,126,13236,13307,13377,-8870,284,0.000,
2011/11/25,25.35,25.65,25.00,25.30,0.00,0.00,25.5600,27.0450,,,,538,886,14311.0000,14748.6000,15297.6000,290.0000,488.0000,559.1000,12009,12111,12165,1076,1073,1070,39,42,101,13125,13226,13336,-9191,-321,0.000,
2011/11/28,25.40,25.45,25.10,25.25,-0.05,-0.1976,25.4000,26.6800,,,,470,707,14304.0000,14554.6000,15140.1000,249.0000,409.4000,525.7000,12003,12084,12146,1077,1074,1071,0,32,101,13081,13190,13319,-8609,582,0.000,
2011/11/29,25.50,26.85,25.45,26.80,1.55,6.1386,25.6200,26.5000,,,,972,706,14340.0000,14427.6000,14985.7000,251.0000,340.8000,489.5000,12036,12056,12127,1078,1076,1073,48,34,79,13163,13166,13278,-7969,640,0.000,
2011/11/30,26.50,26.70,26.05,26.05,-0.75,-2.7985,25.7400,26.2450,,,,580,682,14280.0000,14331.6000,14828.4000,239.0000,275.8000,447.9000,12078,12050,12111,1077,1077,1074,0,25,52,13156,13152,13236,-8583,-614,0.000,
2011/12/01,27.00,27.00,26.65,26.70,0.65,2.4952,26.0200,26.0550,27.6675,,,628,637,14167.0000,14280.4000,14657.9000,252.0000,256.2000,407.7000,12154,12057,12103,1075,1077,1074,0,17,52,13230,13151,13229,-7707,876,0.000,
2011/12/02,26.70,26.80,26.40,26.40,-0.30,-1.1236,26.2400,25.9000,27.4825,,,242,578,14118.0000,14241.8000,14495.2000,248.0000,247.8000,367.9000,12177,12090,12101,1075,1077,1075,0,10,26,13253,13177,13201,-7968,-261,0.000,
2011/12/05,26.40,26.45,26.10,26.25,-0.15,-0.5682,26.4400,25.9200,27.2750,,,142,512,14114.0000,14203.8000,14379.2000,239.0000,245.8000,327.6000,12184,12127,12105,1075,1076,1075,0,10,21,13260,13212,13201,-8227,-259,0.000,
2011/12/06,26.30,26.40,25.85,25.85,-0.40,-1.5238,26.2500,25.9350,27.0500,,,283,375,14106.0000,14157.0000,14292.3000,209.0000,237.4000,289.1000,12167,12153,12105,1075,1076,1076,0,0,17,13243,13228,13197,-8889,-662,0.000,
2011/12/07,26.00,26.30,25.95,26.15,0.30,1.1605,26.2700,26.0050,26.8575,,,186,296,14131.0000,14127.2000,14229.4000,206.0000,230.8000,253.3000,12193,12176,12113,1075,1075,1076,0,0,13,13269,13251,13202,-8700,189,0.000,
2011/12/08,26.10,26.15,25.30,26.00,-0.15,-0.5736,26.1300,26.0750,26.7300,,,720,314,14151.0000,14124.0000,14202.2000,147.0000,209.8000,233.0000,12179,12181,12119,995,1059,1068,46,9,13,13221,13249,13200,-9162,-462,0.000,
2011/12/09,25.55,25.60,25.35,25.40,-0.60,-2.3077,25.9300,26.0850,26.5650,,,329,332,14134.0000,14127.2000,14184.5000,60.0000,172.2000,210.0000,12154,12176,12133,951,1034,1056,0,9,9,13106,13220,13198,-9527,-365,0.000,
2011/12/12,25.60,25.90,25.60,25.75,0.35,1.378,25.8300,26.1350,26.4075,,,128,329,14110.0000,14126.4000,14165.1000,60.0000,136.4000,191.1000,12147,12169,12148,951,1010,1043,0,9,9,13099,13188,13200,-9383,144,0.000,
2011/12/13,25.65,26.25,25.50,26.00,0.25,0.9709,25.8600,26.0550,26.2775,,,1509,574,14110.0000,14127.2000,14142.1000,65.0000,107.6000,172.5000,12167,12169,12161,951,985,1030,0,9,5,13119,13163,13196,-9770,-387,0.000,
2011/12/14,26.00,26.20,25.80,26.10,0.10,0.3846,25.8500,26.0600,26.1525,,,182,573,14110.0000,14123.0000,14125.1000,52.0000,76.8000,153.8000,12166,12163,12170,953,960,1018,51,19,10,13171,13143,13197,-9421,349,0.000,
2011/12/15,26.00,26.00,25.50,25.50,-0.60,-2.2989,25.7500,25.9400,25.9975,,,251,479,14087.0000,14110.2000,14117.1000,49.0000,57.2000,133.5000,12133,12154,12168,960,953,1006,0,10,10,13094,13118,13184,-10049,-628,0.000,
2011/12/16,25.60,25.80,25.40,25.50,0.00,0.00,25.7700,25.8500,25.8750,,,188,451,14126.0000,14108.6000,14117.9000,50.0000,55.2000,113.7000,12142,12152,12164,961,955,995,0,10,10,13104,13117,13169,-10086,-37,0.000,
2011/12/19,25.45,25.50,23.75,23.75,-1.75,-6.8627,25.3700,25.6000,25.7600,,,1429,711,13917.0000,14070.0000,14098.2000,49.0000,53.0000,94.7000,12097,12142,12155,962,958,984,52,21,15,13112,13120,13154,-10919,-833,0.000,
2011/12/20,23.70,24.20,23.50,23.90,0.15,0.6316,24.9500,25.4050,25.6700,,,576,525,13705.0000,13989.0000,14058.1000,48.0000,49.6000,78.6000,12225,12153,12161,962,960,972,51,31,20,13239,13144,13153,-10724,195,0.000,
2011/12/21,24.70,25.35,24.60,25.25,1.35,5.6485,24.7800,25.3150,25.6600,,,533,595,13590.0000,13885.0000,14004.0000,49.0000,49.0000,62.9000,12285,12177,12170,962,962,961,0,21,20,13248,13159,13151,-9697,1027,0.000,
2011/12/22,25.30,25.30,25.00,25.05,-0.20,-0.7921,24.6900,25.2200,25.6475,,,171,579,13568.0000,13781.2000,13945.7000,49.0000,49.0000,53.1000,12310,12213,12183,963,962,958,0,21,15,13274,13195,13157,-9941,-244,0.000,
2011/12/23,25.20,26.30,25.20,25.80,0.75,2.994,24.7500,25.2600,25.6725,,,655,672,13616.0000,13679.2000,13893.9000,53.0000,49.6000,52.4000,12311,12246,12199,962,962,959,52,31,21,13326,13240,13179,-9138,803,0.000,
2011/12/26,25.95,25.95,25.55,25.70,-0.10,-0.3876,25.1400,25.2550,25.6950,,,207,428,13604.0000,13616.6000,13843.3000,53.0000,50.4000,51.7000,12326,12292,12217,962,962,960,0,21,21,13289,13275,13198,-9267,-129,0.000,
2011/12/27,25.80,25.95,25.60,25.70,0.00,0.00,25.5000,25.2250,25.6400,,,155,344,13601.0000,13595.8000,13792.4000,53.0000,51.4000,50.5000,12330,12313,12233,964,963,961,0,10,21,13295,13286,13215,-9463,-196,0.000,
2011/12/28,25.70,25.80,25.40,25.40,-0.30,-1.1673,25.5300,25.1550,25.6075,,,263,290,13587.0000,13595.2000,13740.1000,51.0000,51.8000,50.4000,12337,12324,12250,963,963,962,0,10,16,13301,13297,13228,-9518,-55,0.000,
2011/12/29,25.40,25.95,25.25,25.45,0.05,0.1969,25.6100,25.1500,25.5450,,,234,302,13515.0000,13584.6000,13682.9000,51.0000,52.2000,50.6000,12381,12338,12275,963,963,963,0,10,16,13345,13311,13253,-9460,58,0.000,
2011/12/30,25.95,25.95,25.55,25.55,0.10,0.3929,25.5600,25.1550,25.5025,,,191,210,13491.0000,13559.6000,13619.4000,52.0000,52.0000,50.8000,12401,12356,12301,962,963,963,0,0,16,13364,13319,13279,-9509,-49,0.000,
2012/01/02,25.55,25.70,25.30,25.35,-0.20,-0.7828,25.4900,25.3150,25.4575,,,186,205,13434.0000,13525.6000,13571.1000,46.0000,50.6000,50.5000,12343,12359,12326,345,840,901,0,0,10,12689,13199,13237,-10067,-558,0.000,
2012/01/03,25.50,25.80,25.50,25.60,0.25,0.9862,25.4700,25.4850,25.4450,,,264,227,13285.0000,13462.4000,13529.1000,46.0000,49.2000,50.3000,12369,12367,12340,342,715,839,0,0,5,12712,13082,13184,-9497,570,0.000,
2012/01/04,25.90,26.15,25.70,25.95,0.35,1.3672,25.5800,25.5550,25.4350,,,517,278,13211.0000,13387.2000,13491.2000,55.0000,50.0000,50.9000,12358,12371,12347,342,591,777,0,0,5,12701,12962,13130,-9291,206,0.000,
2012/01/05,25.85,26.10,25.75,26.10,0.15,0.578,25.7100,25.6600,25.4400,,,348,301,13172.0000,13318.6000,13451.6000,63.0000,52.4000,52.3000,12355,12366,12352,342,467,715,0,0,5,12698,12833,13072,-8986,305,0.000,
2012/01/06,26.10,26.20,26.00,26.10,0.00,0.00,25.8200,25.6900,25.4750,,,363,335,13109.0000,13242.2000,13400.9000,63.0000,54.6000,53.3000,12323,12350,12353,341,343,653,53,11,5,12718,12704,13011,-9139,-153,0.000,
2012/01/09,26.30,26.30,25.85,26.05,-0.05,-0.1916,25.9600,25.7250,25.4900,,,384,375,13068.0000,13169.0000,13347.3000,63.0000,58.0000,54.3000,12329,12348,12353,341,342,591,0,11,5,12671,12700,12949,-9448,-309,0.000,
2012/01/10,26.30,26.40,26.10,26.20,0.15,0.5758,26.0800,25.7750,25.5000,,,842,490,13100.0000,13132.0000,13297.2000,63.0000,61.4000,55.3000,12392,12352,12360,341,342,528,0,11,5,12734,12704,12893,-9032,416,0.000,
2012/01/11,26.50,27.00,26.50,26.70,0.50,1.9084,26.2300,25.9050,25.5300,,,867,560,13094.0000,13108.6000,13247.9000,68.0000,64.0000,57.0000,12404,12361,12366,340,341,466,0,11,5,12745,12713,12838,-9013,19,0.000,
2012/01/12,26.70,26.80,26.10,26.10,-0.60,-2.2472,26.2300,25.9700,25.5600,,,684,628,13109.0000,13096.0000,13207.3000,63.0000,64.0000,58.2000,12255,12341,12354,338,340,404,50,21,10,12644,12702,12768,-9379,-366,0.000,
2012/01/13,26.40,26.40,25.75,25.75,-0.35,-1.341,26.1600,25.9900,25.5725,,,648,685,12964.0000,13067.0000,13154.6000,49.0000,61.2000,57.9000,12284,12334,12342,335,339,341,49,20,15,12669,12693,12698,-9776,-397,0.000,
2012/01/16,26.20,26.20,25.75,26.00,0.25,0.9709,26.1500,26.0550,25.6850,,,699,748,12992.0000,13051.8000,13110.4000,50.0000,58.6000,58.3000,12212,12310,12329,334,338,340,53,30,20,12600,12678,12689,-9717,59,0.000,
2012/01/17,26.20,26.95,26.05,26.50,0.50,1.9231,26.2100,26.1450,25.8150,,,662,712,13091.0000,13050.0000,13091.0000,50.0000,56.0000,58.7000,12195,12271,12312,333,336,339,50,40,26,12579,12647,12676,-8963,754,0.000,
2012/01/18,26.60,27.30,26.45,26.60,0.10,0.3774,26.1900,26.2100,25.8825,,,1929,924,12924.0000,13016.0000,13062.3000,49.0000,52.2000,58.1000,12212,12232,12297,332,335,338,44,49,30,12589,12616,12665,-8861,102,0.000,
2012/01/30,27.45,27.75,27.30,27.70,1.10,4.1353,26.5100,26.3700,26.0150,,,1677,1123,12829.0000,12960.0000,13028.0000,57.0000,51.0000,57.5000,12774,12336,12339,330,333,337,45,48,34,13150,12717,12710,-8015,846,0.000,
2012/01/31,27.95,28.75,27.80,28.25,0.55,1.9856,27.0100,26.5850,26.1375,,,1492,1291,12907.0000,12948.6000,13007.8000,68.0000,54.8000,58.0000,13029,12485,12409,329,332,336,46,48,34,13405,12865,12779,-7379,636,0.000,
2012/02/01,28.40,28.85,28.35,28.80,0.55,1.9469,27.5700,26.8600,26.2925,,,859,1323,12918.0000,12933.8000,12992.8000,71.0000,59.0000,58.8000,13062,12655,12483,328,331,334,48,47,38,13439,13032,12855,-6702,677,0.000,
2012/02/02,29.10,29.65,29.10,29.40,0.60,2.0833,28.1500,27.1800,26.4775,,,2369,1665,12942.0000,12904.0000,12977.0000,85.0000,66.0000,61.0000,13615,12939,12605,327,329,333,49,46,43,13992,13315,12981,-6077,625,0.000,
2012/02/03,29.85,29.85,29.15,29.50,0.10,0.3401,28.7300,27.4600,26.6825,,,1070,1493,12885.0000,12896.2000,12956.1000,74.0000,71.0000,61.6000,13870,13271,12752,325,328,331,54,48,49,14250,13647,13132,-5887,190,0.000,
2012/02/04,30.00,30.30,29.70,29.80,0.30,1.0169,29.1500,27.8300,26.9000,26.7042,,1133,1384,13079.0000,12946.2000,12953.1000,81.0000,75.8000,63.4000,13856,13487,12912,324,327,330,56,51,49,14237,13865,13291,-5465,422,0.000,
2012/02/06,30.00,30.10,29.15,29.20,-0.60,-2.0134,29.3400,28.1750,27.0825,26.6892,,883,1262,13096.0000,12984.0000,12966.3000,72.0000,76.6000,65.7000,14047,13691,13088,321,325,329,0,41,44,14369,14057,13461,-5853,-388,0.000,
2012/02/07,28.70,29.50,28.70,29.30,0.10,0.3425,29.4400,28.5050,27.2800,26.6708,,753,1241,13018.0000,13004.0000,12968.9000,73.0000,77.0000,68.0000,14320,13942,13299,322,324,327,53,42,44,14696,14309,13671,-5916,-63,0.000,
2012/02/08,29.50,30.55,29.50,30.30,1.00,3.413,29.6200,28.8850,27.5150,26.6700,,1674,1102,13126.0000,13040.8000,12972.4000,80.0000,76.0000,71.0000,14549,14129,13534,321,323,326,54,43,45,14925,14495,13905,-5130,786,0.000,
2012/02/09,30.70,31.35,30.50,30.60,0.30,0.9901,29.8400,29.2850,27.7475,26.6800,,2174,1323,13178.0000,13099.4000,12997.8000,90.0000,79.2000,75.1000,14870,14329,13800,321,322,325,51,43,46,15243,14694,14171,-4770,360,0.000,
2012/02/10,30.85,31.75,30.70,30.95,0.35,1.1438,30.0700,29.6100,27.9900,26.7200,,2395,1575,13409.0000,13165.4000,13055.8000,105.0000,84.0000,79.9000,15058,14570,14028,320,321,324,52,42,46,15431,14933,14399,-4713,57,0.000,
2012/02/13,31.10,31.50,31.10,31.20,0.25,0.8078,30.4700,29.9050,28.2450,26.7617,,990,1597,13348.0000,13215.8000,13099.9000,95.0000,88.6000,82.6000,15082,14777,14234,320,321,323,47,51,46,15450,15149,14603,-4279,434,0.000,
2012/02/14,31.00,31.20,30.25,30.55,-0.65,-2.0833,30.7200,30.0800,28.4700,26.7892,,1423,1731,13326.0000,13277.4000,13140.7000,86.0000,91.2000,84.1000,14933,14899,14421,317,320,322,0,41,42,15251,15260,14784,-4543,-264,0.000,
2012/02/15,30.55,31.00,30.50,30.90,0.35,1.1457,30.8400,30.2300,28.7050,26.8275,,1155,1627,13484.0000,13349.0000,13194.9000,504.0000,176.0000,126.0000,15036,14997,14563,316,319,321,51,40,42,15404,15356,14926,-3889,654,0.000,
2012/02/16,30.80,31.30,30.00,30.15,-0.75,-2.4272,30.7500,30.2950,28.8775,26.8533,,1711,1534,13524.0000,13418.2000,13258.8000,872.0000,332.4000,205.8000,14944,15011,14670,314,318,320,62,42,43,15321,15371,15033,-4501,-612,0.000,
2012/02/17,30.15,31.15,30.05,31.00,0.85,2.8192,30.7600,30.4150,29.1225,26.8933,,2318,1519,13544.0000,13445.2000,13305.3000,654.0000,442.2000,263.1000,14994,14999,14784,314,316,319,62,44,43,15371,15359,15146,-4478,23,0.000,
2012/02/20,31.50,31.50,31.05,31.05,0.05,0.1613,30.7300,30.6000,29.3875,26.9450,,1189,1559,13457.0000,13467.0000,13341.4000,682.0000,559.6000,324.1000,14972,14977,14877,313,315,318,0,35,43,15286,15327,15238,-3983,495,0.000,
2012/02/21,31.05,31.20,30.60,30.60,-0.45,-1.4493,30.7400,30.7300,29.6175,27.0208,,725,1419,13400.0000,13481.8000,13379.6000,665.0000,675.4000,383.3000,14960,14982,14941,313,314,317,61,47,44,15335,15343,15302,-4187,-204,0.000,
2012/02/22,30.60,30.90,30.60,30.75,0.15,0.4902,30.7100,30.7750,29.8300,27.1050,,1273,1443,13477.0000,13480.4000,13414.7000,670.0000,708.6000,442.3000,15018,14978,14988,313,314,316,62,49,45,15394,15341,15349,-3709,478,0.000,
2012/02/23,30.75,31.50,30.75,31.10,0.35,1.1382,30.9000,30.8250,30.0550,27.1992,,1691,1439,13412.0000,13458.0000,13438.1000,675.0000,669.2000,500.8000,15660,15122,15067,312,313,315,64,50,46,16037,15485,15428,-3953,-244,0.000,
2012/02/24,31.15,31.60,31.00,31.05,-0.05,-0.1608,30.9100,30.8350,30.2225,27.2950,,926,1160,13443.0000,13437.8000,13441.5000,676.0000,673.6000,557.9000,15632,15249,15124,310,312,314,0,37,41,15943,15599,15479,-4156,-203,0.000,
2012/02/29,31.05,31.40,30.90,30.90,-0.15,-0.4831,30.8800,30.8050,30.3550,27.3883,,900,1103,13395.0000,13425.4000,13446.2000,676.0000,672.4000,616.0000,15550,15365,15171,310,312,313,0,37,36,15861,15714,15520,-3809,347,0.000,
2012/03/01,31.00,31.40,30.95,31.40,0.50,1.6181,31.0400,30.8900,30.4850,27.4908,,932,1144,13430.0000,13431.4000,13456.6000,586.0000,656.6000,666.0000,15597,15492,15237,310,311,313,0,25,36,15908,15829,15586,-3570,239,0.000,
2012/03/02,31.60,31.60,31.20,31.50,0.10,0.3185,31.1900,30.9500,30.5900,27.5692,,1263,1142,13349.0000,13405.8000,13443.1000,586.0000,639.8000,674.2000,15715,15632,15305,309,310,312,52,23,36,16077,15965,15653,-3257,313,0.000,
2012/03/03,31.50,31.50,31.25,31.50,0.00,0.00,31.2700,31.0850,30.6900,27.6600,,649,934,13363.0000,13396.0000,13427.0000,587.0000,622.2000,645.7000,15715,15643,15382,309,310,312,0,10,30,16025,15963,15724,-3232,25,0.000,
2012/03/05,31.50,31.55,31.15,31.20,-0.30,-0.9524,31.3000,31.1050,30.7600,27.7350,,860,920,13442.0000,13395.8000,13416.8000,565.0000,600.0000,636.8000,15905,15697,15473,308,309,311,50,20,29,16264,16027,15813,-3774,-542,0.000,
2012/03/06,31.20,31.40,30.15,30.70,-0.50,-1.6026,31.2600,31.0700,30.8350,27.8067,,1780,1096,13335.0000,13383.8000,13404.6000,534.0000,571.6000,622.0000,16159,15819,15592,308,309,310,52,31,34,16520,16159,15936,-4381,-607,0.000,
2012/03/07,30.00,30.65,30.00,30.30,-0.40,-1.3029,31.0400,31.0400,30.8850,27.8742,,853,1081,13247.0000,13347.2000,13389.3000,514.0000,557.2000,606.9000,16112,15922,15707,308,309,310,64,44,34,16485,16274,16051,-4522,-141,0.000,
2012/03/08,30.60,31.45,30.50,31.05,0.75,2.4752,30.9500,31.0700,30.9225,27.9608,,1583,1145,13137.0000,13304.8000,13355.3000,530.0000,546.0000,592.9000,16230,16025,15828,307,308,309,61,45,34,16599,16379,16172,-4041,481,0.000,
2012/03/09,31.50,31.85,31.30,31.80,0.75,2.4155,31.0100,31.1400,30.9825,28.0550,,2110,1437,13076.0000,13247.4000,13321.7000,540.0000,536.6000,579.4000,16308,16144,15893,307,308,309,59,57,34,16675,16509,16236,-3662,379,0.000,
2012/03/12,31.70,31.70,30.85,31.00,-0.80,-2.5157,30.9700,31.1350,30.9850,28.1383,,1641,1593,12636.0000,13086.2000,13241.0000,533.0000,530.2000,565.1000,16212,16205,15951,306,307,308,61,59,40,16580,16572,16299,-4055,-393,0.000,
2012/03/13,31.00,31.35,30.85,30.95,-0.05,-0.1613,31.0200,31.1400,30.9725,28.2308,,1328,1503,12146.0000,12848.4000,13116.1000,353.0000,494.0000,532.8000,16281,16229,16024,306,307,308,64,62,46,16652,16598,16379,-3811,244,0.000,
2012/03/14,31.45,31.55,31.15,31.15,0.20,0.6462,31.1900,31.1150,31.0025,28.3208,,1005,1533,12069.0000,12612.8000,12980.0000,351.0000,461.4000,509.3000,16370,16281,16102,328,311,310,69,63,53,16768,16655,16465,-3343,468,0.000,
2012/03/15,31.25,31.70,31.25,31.40,0.25,0.8026,31.2600,31.1050,31.0275,28.4108,,1007,1418,11941.0000,12373.6000,12839.2000,352.0000,425.8000,485.9000,16432,16321,16173,344,318,313,0,51,48,16777,16690,16535,-3418,-75,0.000,
2012/03/16,31.45,31.55,31.25,31.25,-0.15,-0.4777,31.1500,31.0800,31.0825,28.4967,,763,1148,11721.0000,12102.6000,12675.0000,343.0000,386.4000,461.5000,16488,16357,16251,343,326,317,0,39,48,16832,16722,16615,-3514,-96,0.000,
2012/03/19,31.90,33.25,31.90,33.25,2.00,6.40,31.6000,31.2850,31.1950,28.6258,,5884,1997,12569.0000,12089.2000,12587.7000,257.0000,331.2000,430.7000,16494,16414,16309,343,333,320,68,40,50,16906,16787,16679,-3807,-293,0.000,
2012/03/20,33.50,33.50,32.70,32.75,-0.50,-1.5038,31.9600,31.4900,31.2800,28.7467,,3014,2334,12244.0000,12108.8000,12478.6000,242.0000,309.0000,401.5000,16227,16403,16316,342,340,324,58,39,50,16628,16782,16690,-4185,-378,0.000,
2012/03/21,32.50,33.05,32.50,32.70,-0.05,-0.1527,32.2700,31.7300,31.3850,28.8958,,1547,2443,12091.0000,12113.2000,12363.0000,235.0000,285.8000,373.6000,16201,16369,16325,342,343,327,37,33,48,16581,16745,16700,-4323,-138,0.000,
2012/03/22,32.95,33.60,32.85,33.30,0.60,1.8349,32.6500,31.9550,31.5125,29.0525,,1996,2640,12274.0000,12179.8000,12276.7000,233.0000,262.0000,343.9000,16291,16341,16331,342,343,331,80,49,50,16714,16732,16711,-3931,392,0.000,
2012/03/23,33.30,33.80,33.10,33.10,-0.20,-0.6006,33.0200,32.0850,31.6125,29.1833,,2463,2980,12420.0000,12319.6000,12211.1000,234.0000,240.2000,313.3000,16306,16305,16331,342,342,334,113,71,55,16762,16718,16720,-3901,30,0.000,
2012/03/26,33.50,33.50,32.80,33.20,0.10,0.3021,33.0100,32.3050,31.7200,29.3192,,1233,2050,12218.0000,12249.4000,12169.3000,236.0000,236.0000,283.6000,16381,16282,16348,341,342,338,124,82,61,16847,16706,16747,-4112,-211,0.000,
2012/03/27,33.20,35.00,32.80,35.00,1.80,5.4217,33.4600,32.7100,31.9250,29.4725,,3460,2139,12364.0000,12273.4000,12191.1000,229.0000,233.4000,271.2000,16376,16312,16357,341,342,341,69,85,62,16787,16738,16760,-4327,-215,0.000,
2012/03/28,34.90,34.90,34.00,34.30,-0.70,-2.00,33.7800,33.0250,32.0700,29.6158,,2609,2352,11894.0000,12234.0000,12173.6000,223.0000,231.0000,258.4000,16348,16341,16355,341,342,342,68,91,62,16758,16774,16759,-4523,-196,0.000,
2012/03/29,34.00,34.00,32.55,33.00,-1.30,-3.7901,33.7200,33.1850,32.1450,29.7375,,2752,2503,11355.0000,12050.2000,12115.0000,178.0000,220.0000,241.0000,16329,16349,16345,341,341,342,48,84,66,16719,16775,16753,-5346,-823,0.000,
2012/03/30,33.00,34.20,32.90,34.15,1.15,3.4848,33.9300,33.4750,32.2775,29.8833,,2939,2598,11287.0000,11823.6000,12071.6000,180.0000,209.2000,224.7000,16503,16388,16346,340,341,342,98,81,76,16942,16811,16764,-4959,387,0.000,
2012/04/02,34.35,34.95,34.15,34.25,0.10,0.2928,34.1400,33.5750,32.4300,30.0300,,2914,2934,11535.0000,11687.0000,11968.2000,176.0000,197.2000,216.6000,16539,16420,16351,536,380,361,103,77,80,17179,16877,16792,-5328,-369,0.000,
2012/04/03,34.40,34.50,32.95,33.20,-1.05,-3.0657,33.7800,33.6200,32.5550,30.1575,,2752,2793,11113.0000,11436.8000,11855.1000,134.0000,178.2000,205.8000,16567,16458,16385,536,419,381,154,94,89,17258,16971,16855,-6047,-719,0.000,
2012/04/05,32.70,34.20,32.45,33.95,0.75,2.259,33.7100,33.7450,32.7375,30.3008,,2923,2856,11126.0000,11283.2000,11758.6000,44.0000,142.4000,186.7000,16532,16495,16418,536,458,400,1064,293,192,18133,17246,17010,-6658,-611,0.000,
2012/04/06,34.00,34.60,33.90,34.40,0.45,1.3255,33.9900,33.8550,32.9050,30.4475,,2001,2705,11099.0000,11232.0000,11641.1000,0.0000,106.8000,163.4000,16476,16524,16437,536,497,419,1469,578,331,18482,17599,17187,-5968,690,0.000,
2012/04/09,34.00,34.30,33.80,33.95,-0.45,-1.3081,33.9500,33.9400,33.0125,30.5808,,1357,2389,10830.0000,11140.6000,11482.1000,0.0000,70.8000,140.0000,16422,16508,16448,536,537,439,1991,956,519,18950,18001,17406,-6478,-510,0.000,
2012/04/10,31.60,31.60,31.60,31.60,-2.35,-6.9219,33.4200,33.7800,33.0425,30.6725,,711,1948,10630.0000,10959.6000,11323.3000,0.0000,35.6000,116.4000,16485,16497,16459,536,537,458,0,936,506,17022,17969,17423,-6055,423,0.000,
