日期:2026/08/03 『成交不含鉅額交易、盤後定價、零股』
================================================================================================================
代號      名稱                      開盤      最高      最低      收盤      漲跌    成交量    漲停價    跌停價
006205    富邦上証               41.3100   41.3100   40.6300   40.6500  ▼0.6800       435 9999.9500    0.0100
006206    元大上證50             38.5400   38.5400   37.8400   37.9700  ▼0.6800        38 9999.9500    0.0100
006207    復華滬深               32.7000   32.7000   32.4900   32.5300  ▼0.4400       169 9999.9500    0.0100
006208    富邦台50              232.0000  235.0500  231.0000  232.9000  ▼2.4500      3326  258.8500  211.8500
00625K    富邦上証+R              8.6100    8.6100    8.6100    8.6100    0.0000         0 9999.9500    0.0100
00631L    元大台灣50正2          32.8700   33.4200   32.3300   32.6200  ▼1.0800    300359   40.4400   26.9600
00632R    元大台灣50反1          10.5600   10.6400   10.4600   10.6000  ▲0.1600    267758   11.4800    9.4000
00633L    富邦上証正2            49.0000   49.1700   47.8000   48.1000  ▼1.0200      1510 9999.9500    0.0100
00634R    富邦上証反1             3.1100    3.1300    3.1000    3.1300  ▲0.0100       489 9999.9500    0.0100
00635U    期元大S&P黃金          42.2100   42.3600   42.0600   42.2600  ▼0.1800      1065 9999.9500    0.0100
00636     國泰中國A50            28.2800   28.2800   27.8200   28.0200  ▼0.3100       573 9999.9500    0.0100
00636K    國泰中國A50+U           8.7000    8.7000    8.7000    8.7000  ▼0.0700         2 9999.9500    0.0100
00637L    元大滬深300正2         20.3200   20.4300   19.9100   20.0400  ▼0.4100     18693 9999.9500    0.0100
00638R    元大滬深300反1          6.7500    6.7800    6.7500    6.7800  ▲0.0700        21 9999.9500    0.0100
00639     富邦深100              16.7900   16.7900   16.3100   16.5300  ▼0.3000       738 9999.9500    0.0100
00640L    富邦日本正2           100.6000  101.3500   97.1500  101.1500  ▼3.2500       283 9999.9500    0.0100
00641R    富邦日本反1             3.8000    3.8600    3.8000    3.8100  ▲0.0800      1581 9999.9500    0.0100
00642U    期元大S&P石油          26.3900   26.5000   26.1000   26.1100  ▼0.7300      3236 9999.9500    0.0100
00643     群益深証中小           18.4700   18.4700   18.0300   18.1100  ▼0.3700      3471 9999.9500    0.0100
00643K    群益深証中小+R          3.8200    3.8200    3.8200    3.8200    0.0000         0 9999.9500    0.0100
00645     富邦日本               55.7500   55.9500   54.7000   55.7500  ▼1.0000       342 9999.9500    0.0100
00646     元大S&P500             76.2000   76.8000   76.0500   76.8000  ▲0.6000      4119 9999.9500    0.0100
00647L    元大S&P500正2         135.0000  135.9500  135.0000  135.9500  ▲1.5500        69 9999.9500    0.0100
00648R    元大S&P500反1           4.0500    4.0500    4.0000    4.0200  ▼0.0200      2123 9999.9500    0.0100
00649     FH香港                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00650L    復華香港正2            18.0800   18.2800   17.8800   18.0100  ▲0.1400      2590 9999.9500    0.0100
00651R    復華香港反1             5.1000    5.1100    5.0600    5.1100  ▼0.0200       133 9999.9500    0.0100
00652     富邦印度               33.9000   34.3000   33.9000   34.2900  ▲0.4200       711 9999.9500    0.0100
00653L    富邦印度正2            48.0000   48.7900   48.0000   48.7800  ▲0.9000       807 9999.9500    0.0100
00654R    富邦印度反1             6.6400    6.6400    6.6000    6.6000  ▼0.0900       116 9999.9500    0.0100
00655L    國泰中國A50正2         34.2800   34.2800   33.3300   33.5500  ▼0.7400      1576 9999.9500    0.0100
00656R    國泰中國A50反1          5.9600    5.9600    5.9600    5.9600  ▲0.0400         2 9999.9500    0.0100
00657     國泰日經225            75.1500   75.8500   75.1000   75.5500  ▼0.6500       298 9999.9500    0.0100
00657K    國泰日經225+U          23.2200   23.2200   23.2200   23.2200  ▲0.1700         2 9999.9500    0.0100
00658L    國泰日本正2             0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00659R    國泰日本反1             0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00660     元大歐洲50             46.1700   47.0400   46.1700   47.0400  ▲0.2200        10 9999.9500    0.0100
00661     元大日經225            81.4000   82.8000   81.3500   82.5000  ▼0.9000        75 9999.9500    0.0100
00662     富邦NASDAQ            118.6000  118.9000  117.5500  118.7000  ▲0.1500      5818 9999.9500    0.0100
00663L    國泰臺灣加權正2        92.0500   94.8500   91.5000   92.6000  ▼2.3000      7379  113.8500   75.9500
00664R    國泰臺灣加權反1         1.7100    1.7200    1.6900    1.7100  ▲0.0300     29698    1.8400    1.5200
00665L    富邦恒生國企正2         9.9400   10.0800    9.8400    9.9300  ▲0.0600     12844 9999.9500    0.0100
00666R    富邦恒生國企反1         8.9300    8.9500    8.8100    8.8700  ▼0.0300        46 9999.9500    0.0100
00667     元大韓國                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00668     國泰美國道瓊           62.0500   62.3000   61.9500   62.3000  ▲0.2500        13 9999.9500    0.0100
00668K    國泰美國道瓊+U         19.1800   19.1800   19.1800   19.1800  ▲0.1000         2 9999.9500    0.0100
00669R    國泰美國道瓊反1         5.3000    5.3000    5.2700    5.2800  ▼0.0200      1008 9999.9500    0.0100
00670L    富邦NASDAQ正2         188.4000  189.7000  188.0000  188.8000  ▲0.5500       530 9999.9500    0.0100
00671R    富邦NASDAQ反1           2.5200    2.5200    2.5000    2.5100  ▼0.0100      2814 9999.9500    0.0100
00672L    元大S&P原油正2          0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00673R    期元大S&P原油反1       13.2200   13.4000   13.1800   13.4000  ▲0.3300     14370 9999.9500    0.0100
00674R    期元大S&P黃金反1       30.3100   30.3800   30.2400   30.3700  ▲0.1800        70 9999.9500    0.0100
00675L    富邦臺灣加權正2       278.0000  286.5000  276.3000  280.1000  ▼6.5000      1899  343.9000  229.3000
00676R    富邦臺灣加權反1         5.8200    5.8700    5.7700    5.8600  ▲0.1000     11747    6.3300    5.1900
00677U    期富邦VIX               0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00678     群益那斯達克生技       40.3700   40.3700   40.2000   40.3100  ▼0.7300       501 9999.9500    0.0100
00680L    元大美債20正2           6.4500    6.4800    6.4400    6.4800  ▼0.0900     12599 9999.9500    0.0100
00681R    元大美債20反1          21.9000   21.9300   21.9000   21.9000  ▲0.1400        11 9999.9500    0.0100
00682U    期元大美元指數         20.3900   20.3900   20.3900   20.3900  ▼0.1000         1 9999.9500    0.0100
00683L    期元大美元指正2        21.4200   21.5000   21.4200   21.4700  ▼0.2200       192 9999.9500    0.0100
00684R    期元大美元指反1        15.1400   15.1900   15.1400   15.1700  ▲0.1600        32 9999.9500    0.0100
00685L    群益臺灣加權正2        10.4800   10.8200   10.4200   10.5600  ▼0.2700    301029   12.9900    8.6700
00686R    群益臺灣加權反1         1.0300    1.0500    1.0300    1.0500  ▲0.0200     16913    1.1300    0.9300
00688L    國泰20年美債正2         6.4100    6.4300    6.4100    6.4300  ▼0.0900      5824 9999.9500    0.0100
00689R    國泰20年美債反1        22.9800   22.9800   22.9800   22.9800  ▲0.1500         1 9999.9500    0.0100
00690     兆豐藍籌30             72.7500   73.9000   72.5000   73.4000  ▲0.6000       437   80.0500   65.5500
00691R    兆豐藍籌30反1           0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00692     富邦公司治理           87.2000   87.9500   86.4000   87.4500  ▼0.5000      2528   96.7000   79.2000
00693U    期街口S&P黃豆          21.5600   21.6500   21.5300   21.6400  ▼0.2200       306 9999.9500    0.0100
00698L    元大美債7-10正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00699R    元大美債7-10反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00700     富邦恒生國企           17.9900   18.1100   17.9600   18.0200  ▲0.0300       834 9999.9500    0.0100
00701     國泰股利精選30         39.4700   39.4700   38.5000   38.8900  ▼0.5800      1235   43.4100   35.5300
00702     國泰標普低波高息       25.2000   25.2200   25.1800   25.2000  ▼0.1200       105 9999.9500    0.0100
00703     台新MSCI中國           20.3300   20.3400   20.1800   20.2000  ▲0.0300        74 9999.9500    0.0100
00704L    台新MSCI台灣正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00705R    台新MSCI台灣反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00706L    期元大S&P日圓正2       19.3600   19.8200   19.3600   19.7300  ▲1.0200     10487 9999.9500    0.0100
00707R    期元大S&P日圓反1       31.5900   31.7500   31.5900   31.7400  ▼0.8500        13 9999.9500    0.0100
00708L    期元大S&P黃金正2       70.5000   70.8500   69.8000   70.4500  ▼0.8000      2086 9999.9500    0.0100
00709     富邦歐洲               38.4500   41.3000   38.4500   41.0000  ▼0.5000       333 9999.9500    0.0100
00710B    復華彭博非投等債       19.2500   19.3200   19.2200   19.2800  ▲0.0100       314 9999.9500    0.0100
00711B    復華彭博新興債         15.7500   15.8100   15.7400   15.8100  ▼0.0200       116 9999.9500    0.0100
00712     復華富時不動產          8.8500    8.8500    8.8100    8.8400  ▼0.0600     18293 9999.9500    0.0100
00713     元大台灣高息低波       61.0000   61.2000   60.7000   60.8500  ▼0.3500      5004   67.3000   55.1000
00714     群益道瓊美國地產       22.6500   22.6700   22.5000   22.6400  ▼0.1600       109 9999.9500    0.0100
00715L    期街口布蘭特正2        43.5000   43.8000   42.8300   42.8400  ▼2.1200      9232 9999.9500    0.0100
00716R    華頓S&P布蘭特反1        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00717     富邦美國特別股         14.8500   14.8500   14.8100   14.8300  ▼0.0200       126 9999.9500    0.0100
00728     第一金工業30           60.0000   60.9000   60.0000   60.0000  ▼1.7500       254   67.9000   55.6000
00729R    第一金工業30反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00730     富邦臺灣優質高息       28.0000   28.4500   28.0000   28.1800  ▲0.0100       152   30.9800   25.3600
00731     復華富時高息低波       89.8500   90.5500   89.5500   90.2000  ▼0.8500       607  100.1500   81.9500
00732     國泰RMB短期報酬         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00733     富邦臺灣中小           57.9000   60.2000   57.8500   59.6000  ▲1.9000      1918   63.4500   51.9500
00735     國泰臺韓科技           95.7500   96.6000   94.8500   95.5000  ▼2.4000      4911 9999.9500    0.0100
00736     國泰新興市場           31.2900   31.5900   31.2900   31.5900  ▲0.1800       110 9999.9500    0.0100
00737     國泰AI機器人           38.7600   39.0100   38.7600   38.9700  ▲0.3000       220 9999.9500    0.0100
00738U    期元大道瓊白銀         46.7300   47.0100   46.5000   46.7600  ▼0.4100      1754 9999.9500    0.0100
00739     元大MSCI A股           28.0800   28.0800   27.6300   27.6900  ▼0.3900        72 9999.9500    0.0100
00742     新光內需收益            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00743     國泰中國A150            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00752     中信中國50             24.1500   24.4400   24.0800   24.3600  ▲0.2700      3182 9999.9500    0.0100
00753L    中信中國50正2           9.9900   10.0700    9.8900    9.9800  ▲0.1500     20682 9999.9500    0.0100
00757     統一FANG+             131.6500  133.4000  131.6500  133.0500  ▲1.5000      2643 9999.9500    0.0100
00762     元大全球AI            107.7500  108.2500  107.2500  108.0000  ▲0.2000       117 9999.9500    0.0100
00763U    期街口道瓊銅           34.7400   34.9100   34.7200   34.8800  ▲0.1600       517 9999.9500    0.0100
00766L    台新MSCI中國正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00767     FH美國金融股            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00770     國泰北美科技           66.5000   66.7000   66.0500   66.6000  ▲0.1000       192 9999.9500    0.0100
00771     元大US高息特別股       15.8200   15.8200   15.8200   15.8200    0.0000         1 9999.9500    0.0100
00774B    新光中國政金綠債        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00774C    新光中政金綠債+R        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00775B    台新投等債15+          31.8800   31.8800   31.8500   31.8500  ▼0.2000       241 9999.9500    0.0100
00776     新光ICE美國權值         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00783     富邦中証500            27.3100   27.3500   27.1800   27.2700  ▼0.5900        48 9999.9500    0.0100
0080      恒中國                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
0081      恒香港                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
008201    BP上證50                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00830     國泰費城半導體         82.2000   83.1000   81.7500   82.6000  ▼1.4000      6201 9999.9500    0.0100
00850     元大臺灣ESG永續        85.4500   87.0000   85.1500   86.4000  ▲0.5000       995   94.4500   77.3500
00851     台新全球AI             68.2500   69.5500   68.2500   69.1000  ▲1.4000         4 9999.9500    0.0100
00852L    國泰美國道瓊正2        35.4900   35.4900   35.1800   35.3800  ▲0.3200       101 9999.9500    0.0100
00861     元大全球未來通訊       84.3500   84.8500   84.1000   84.7500  ▼0.5500        35 9999.9500    0.0100
00865B    國泰US短期公債         49.5400   49.5400   49.2400   49.4600  ▼0.1300      2636 9999.9500    0.0100
00866     新光Shiller CAPE        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00875     國泰網路資安           52.1000   52.7000   52.1000   52.6000  ▲0.8000        78 9999.9500    0.0100
00876     元大全球5G             84.4500   84.9500   84.0000   84.5500  ▼0.4000       186 9999.9500    0.0100
00878     國泰永續高股息         32.2800   32.7600   32.1100   32.5700  ▲0.1400     66563   35.6700   29.1900
00881     國泰台灣科技龍頭       51.6000   51.6000   50.3000   50.8500  ▲0.2500     44626   55.6500   45.5400
00882     中信中國高股息         15.3800   15.4000   15.2600   15.2700  ▼0.1100      4090 9999.9500    0.0100
00885     富邦越南               18.1500   18.3000   17.9900   18.2700  ▲0.1200      3017 9999.9500    0.0100
00891     中信關鍵半導體         33.2200   33.9700   33.0800   33.7200  ▲0.5200     19288   36.5200   29.8800
00892     富邦台灣半導體         38.1000   39.2500   38.0300   38.9400  ▲0.8500      5232   41.8900   34.2900
00893     國泰智能電動車         42.0400   42.8100   42.0400   42.6800  ▼0.3900       939 9999.9500    0.0100
00894     中信小資高價30         44.1900   45.6100   44.1900   45.2100  ▲1.4600      2276   48.1200   39.3800
00895     富邦未來車             48.0000   49.2400   48.0000   49.1000  ▲0.0300       433 9999.9500    0.0100
00896     中信綠能及電動車       25.1300   26.0400   25.1300   25.8000  ▲0.2900      2280   28.0600   22.9600
00897     富邦基因免疫生技       11.1000   11.1000   10.9400   11.0500  ▼0.1500       788 9999.9500    0.0100
00898     國泰基因免疫革命        9.4500    9.4500    9.2600    9.3700  ▼0.1600        82 9999.9500    0.0100
00899     FT潔淨能源             23.8500   23.8900   23.6000   23.8100  ▼0.0400        40 9999.9500    0.0100
00900     富邦特選高股息30       18.0200   18.3200   17.9900   18.2500  ▲0.0100      5993   20.0600   16.4200
00901     永豐智能車供應鏈       42.4800   43.3400   42.1900   42.9900  ▲0.5100      2312   46.7200   38.2400
00902     中信電池及儲能         12.5800   12.7600   12.5400   12.6400  ▼0.0900       535 9999.9500    0.0100
00903     富邦元宇宙             20.4700   20.5900   20.4500   20.5200  ▲0.1700       241 9999.9500    0.0100
00904     台新臺灣半導體30       37.2600   38.4300   37.2600   38.1100  ▲0.5400      1306   41.3200   33.8200
00905     FT臺灣Smart            24.3900   24.7700   24.2700   24.6000  ▲0.1100      1264   26.9300   22.0500
00906     大華元宇宙科技50        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00907     永豐優息存股           16.9400   16.9400   16.7400   16.8100  ▼0.1700       964   18.6700   15.2900
00908     富邦入息REITs+         15.8400   15.8700   15.7900   15.8300  ▼0.0100       139 9999.9500    0.0100
00909     國泰數位支付服務       45.0000   45.1500   44.8300   44.9400  ▼0.6200       228 9999.9500    0.0100
00910     第一金太空衛星         55.3000   55.9500   54.9000   55.9500  ▲0.5000       573 9999.9500    0.0100
00911     兆豐洲際半導體         52.9500   53.0500   52.1000   52.5000  ▼1.1500       918 9999.9500    0.0100
00912     中信臺灣智慧50         32.0000   32.2600   31.6000   32.0100  ▼0.0700      1116   35.2800   28.8800
00913     兆豐台灣晶圓製造       45.0000   46.0000   44.9900   45.4200  ▲1.1100      2196   48.7400   39.8800
00915     凱基優選高股息30       31.4800   31.6500   31.1100   31.3700  ▼0.2800      2764   34.8100   28.4900
00916     國泰全球品牌50         26.6000   26.9000   26.5600   26.8700  ▲0.3700      1286 9999.9500    0.0100
00917     中信特選金融           24.1000   24.2300   24.0000   24.1200  ▲0.0300       232 9999.9500    0.0100
00918     大華優利高填息30       32.4900   33.1000   32.3200   32.9700  ▲0.2400     30522   36.0000   29.4600
00919     群益台灣精選高息       29.3500   29.5900   29.0600   29.4500  ▼0.1200     56058   32.5200   26.6200
00920     富邦ESG綠色電力        24.1600   24.1600   23.7500   23.8200  ▼0.0700       304 9999.9500    0.0100
00921     兆豐龍頭等權重         22.6500   22.7600   22.6500   22.6900    0.0000        80   24.9500   20.4300
00922     國泰台灣領袖50         38.6000   39.2800   38.5200   38.9500  ▼0.0800      7337   42.9300   35.1300
00923     群益台ESG低碳50        40.2200   40.7700   40.0300   40.3900  ▼0.0500     13435   44.4800   36.4000
00924     復華S&P500成長         32.3500   32.9300   32.3500   32.9000  ▲0.4200      1548 9999.9500    0.0100
00925     新光標普電動車         16.1000   16.1000   16.1000   16.1000    0.0000         0    0.0000    0.0000
00926     凱基全球菁英55         25.9000   26.0200   25.8100   26.0000  ▲0.1000       174 9999.9500    0.0100
00927     群益半導體收益         34.3500   35.2100   34.1400   34.8000  ▲0.3100     17935   37.9300   31.0500
00929     復華台灣科技優息       27.0700   27.8900   26.9400   27.5700  ▲0.1000     26141   30.2100   24.7300
00930     永豐ESG低碳高息        23.4100   23.5800   23.3500   23.4200  ▼0.1300       673   25.9000   21.2000
00932     兆豐永續高息等權       16.7600   17.0500   16.7600   17.0500  ▲0.0700       284   18.6700   15.2900
00934     中信成長高股息         26.9400   27.6000   26.6200   27.3900  ▲0.3800      1177   29.7100   24.3100
00935     野村臺灣新科技50       52.9500   54.6000   52.7500   54.4000  ▲1.7500     28197   57.9000   47.3900
00936     台新永續高息中小       20.4700   20.6800   20.3700   20.5900  ▲0.0300       805   22.6100   18.5100
00938     凱基優選30             25.3000   25.3000   24.6300   24.8100  ▼0.4900      2514   27.8300   22.7700
00939     統一台灣高息動能       22.0000   22.2100   21.8800   22.0700  ▼0.2000      3012   24.4900   20.0500
00940     元大台灣價值高息       11.9000   12.2000   11.9000   12.1200  ▲0.0300     19650   13.2900   10.8900
00941     中信上游半導體         25.5900   25.8500   25.3100   25.5100  ▼0.3300      6629 9999.9500    0.0100
00943     兆豐電子高息等權       20.7400   21.0600   20.7400   20.9500  ▲0.2100      1082   22.8100   18.6700
00944     野村趨勢動能高息       19.8900   20.3400   19.8900   20.1900  ▲0.2000       599   21.9800   18.0000
00945B    凱基美國非投等債       14.6200   14.6900   14.6200   14.6800    0.0000      5017 9999.9500    0.0100
00946     群益科技高息成長       14.2600   14.6600   14.2400   14.5600  ▲0.1100      1616   15.8900   13.0100
00947     台新臺灣IC設計         31.0000   32.8200   30.8700   32.6500  ▲1.7400     16032   34.0000   27.8200
00949     復華日本龍頭           21.3500   21.5700   21.0900   21.4900  ▲0.1400       853 9999.9500    0.0100
00951     台新日本半導體         17.2100   17.8200   17.2000   17.5800  ▲0.6500      2953 9999.9500    0.0100
00952     凱基台灣AI50           17.1700   17.4500   16.7400   17.3600  ▲0.1900      3262   18.8800   15.4600
00953B    群益優選非投等債        9.8000    9.8300    9.7900    9.8300    0.0000     38532 9999.9500    0.0100
00954     中信日本半導體         18.3400   18.9900   18.3100   18.7300  ▲0.7000      2768 9999.9500    0.0100
00956     中信日經高股息         13.0500   13.1500   12.8600   13.1300  ▲0.0800       716 9999.9500    0.0100
00960     野村全球航運龍頭       18.7400   18.9400   18.7400   18.9300  ▲0.1500       673 9999.9500    0.0100
00961     FT臺灣永續高息         12.9000   12.9700   12.8000   12.9200  ▼0.0300      7460   14.2400   11.6600
00962     台新AI優息動能         14.0900   14.5000   14.0900   14.4200  ▲0.2200       398   15.6200   12.7800
00963     中信全球高股息         13.4500   13.4500   13.3700   13.4400  ▼0.0300      1261 9999.9500    0.0100
00964     中信亞太高股息         13.8300   13.8400   13.7300   13.7300  ▼0.0800      3035 9999.9500    0.0100
00965     元大航太防衛科技       25.0500   25.2400   24.9200   25.2000  ▲0.1500      1392 9999.9500    0.0100
00971     野村美國研發龍頭       17.1000   17.3800   17.0800   17.3400  ▲0.2500       535 9999.9500    0.0100
00972     野村日本動能高息       21.2000   21.5300   20.9000   21.5100  ▲0.1500       293 9999.9500    0.0100
009800    中信NASDAQ             12.9000   12.9000   12.7300   12.8000  ▼0.0200      1283 9999.9500    0.0100
009801    中信美國創新科技       12.1400   12.2100   12.0900   12.1900  ▲0.0300       666 9999.9500    0.0100
009802    富邦旗艦50             17.9000   18.3800   17.7800   18.3600  ▲0.4700      6019   19.6700   16.1100
009803    玉山市值動能50         20.4800   20.5600   20.1200   20.3800  ▼0.1000      3083   22.5200   18.4400
009804    聯邦台精彩50           20.7900   21.2600   20.7800   21.0500  ▼0.0700      1076   23.2300   19.0100
009805    台新美國電力基建       15.7300   15.8900   15.7200   15.8500  ▲0.1200      3024 9999.9500    0.0100
009808    華南永昌優選50         30.0000   30.0400   29.7900   29.9100  ▼0.2400       525   33.1600   27.1400
009809    富邦淨零ESG50          17.1700   17.2200   17.0500   17.0500  ▼0.2400       621   19.0100   15.5700
00980A    主動野村臺灣優選       21.5700   22.3100   21.5500   22.1300  ▲0.6700     33456   23.6000   19.3200
009810    玉山全球藍籌100        21.1200   21.4000   21.1200   21.3900  ▲0.2700       598 9999.9500    0.0100
009811    統一美國50             13.0600   13.2100   13.0600   13.1900  ▲0.1300       945 9999.9500    0.0100
009812    野村日本東證           12.5800   12.7800   12.5200   12.7500  ▲0.0800       693 9999.9500    0.0100
009813    貝萊德標普卓越50       11.0800   11.2200   11.0800   11.2100  ▲0.1300      2734 9999.9500    0.0100
009816    凱基台灣TOP50          14.5000   14.7600   14.4500   14.6100  ▼0.0400    210921   16.1100   13.1900
009817    國泰日本不動產          9.4000    9.5200    9.3800    9.4700  ▲0.0500      2205 9999.9500    0.0100
009818    華南永昌NASDAQxT       19.5400   19.7200   19.5400   19.7000  ▲0.1000       195 9999.9500    0.0100
009819    中信數據及電力         10.0000   10.0100    9.9200    9.9900  ▼0.0300      3038 9999.9500    0.0100
00981A    主動統一台股增長       26.1200   27.4900   26.1200   27.1100  ▲0.9800    432414   28.7400   23.5200
00981T    平衡凱基雙核收息       11.8600   11.9000   11.8400   11.8800  ▼0.0300      3226 9999.9500    0.0100
009820    元大納斯達克精選        9.5200    9.5400    9.3400    9.4400  ▼0.0300      3232 9999.9500    0.0100
009821    野村稀土關鍵資源       13.0100   13.0100   12.7900   12.8500  ▼0.1700      3367 9999.9500    0.0100
009824    群益美國科技巨頭        9.9000    9.9200    9.8300    9.8800  ▼0.0300      5119 9999.9500    0.0100
009826    貝萊德世界股票         10.0300   10.0800   10.0200   10.0800  ▲0.0400     68177 9999.9500    0.0100
00982A    主動群益台灣強棒       20.3500   21.2600   20.2900   21.0400  ▲0.6500     37687   22.4200   18.3600
00982D    主動富邦動態入息        9.8600    9.8600    9.8100    9.8500  ▼0.0300       789 9999.9500    0.0100
00982T    平衡兆豐台美動能       14.5400   14.9600   14.5400   14.8900  ▲0.2900        69 9999.9500    0.0100
00983A    主動中信ARK創新        11.2000   11.2000   11.0600   11.1600  ▼0.2100       351 9999.9500    0.0100
00983D    主動富邦複合收益       10.0800   10.1100   10.0600   10.0900  ▼0.0300      1001 9999.9500    0.0100
00984A    主動安聯台灣高息       14.0900   14.4300   14.0200   14.2700  ▲0.1800      4161   15.4900   12.6900
00984D    主動聯博全球非投       10.1500   10.1500   10.1200   10.1400  ▼0.0300     23032 9999.9500    0.0100
00985A    主動野村台灣50         19.9400   20.4800   19.8500   20.3200  ▲0.4300      6653   21.8700   17.9100
00985B    群益ESG投等債0-5       10.4000   10.4200   10.3700   10.4100  ▼0.0200      7370 9999.9500    0.0100
00986A    主動台新龍頭成長       14.2100   14.3500   14.2100   14.3200  ▲0.1100       569 9999.9500    0.0100
00987A    主動台新優勢成長       13.5900   14.3000   13.5800   14.1400  ▲0.6600      4716   14.8200   12.1400
00988A    主動統一全球創新       15.9200   16.2400   15.9200   16.1400  ▼0.1200     41362 9999.9500    0.0100
00989A    主動摩根美國科技       16.5200   16.5200   16.3200   16.4600  ▲0.0400      1263 9999.9500    0.0100
00990A    主動元大AI新經濟       15.3100   15.4500   15.1400   15.3400  ▼0.2200     12742 9999.9500    0.0100
00991A    主動復華未來50         15.5400   16.2000   15.5400   15.9800  ▲0.5700    286506   16.9500   13.8700
