日期:2026/08/21 『成交不含鉅額交易、盤後定價、零股』
================================================================================================================
代號      名稱                      開盤      最高      最低      收盤      漲跌    成交量    漲停價    跌停價
00643K    群益深証中小+R          3.9200    3.9200    3.9200    3.9200    0.0000         5 9999.9500    0.0100
00645     富邦日本               57.0000   57.4500   57.0000   57.4500  ▲0.2500        47 9999.9500    0.0100
00646     元大S&P500             76.8000   76.8500   76.6000   76.7500  ▼0.8000      2188 9999.9500    0.0100
00647L    元大S&P500正2         137.8500  138.2000  137.7000  138.1000  ▼2.6500        52 9999.9500    0.0100
00648R    元大S&P500反1           3.9300    3.9400    3.9300    3.9400  ▲0.0400      1387 9999.9500    0.0100
00649     FH香港                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00650L    復華香港正2            17.5200   17.7600   17.5000   17.7300  ▲0.0700      1412 9999.9500    0.0100
00651R    復華香港反1             5.1100    5.1100    5.0800    5.0900  ▼0.0100       395 9999.9500    0.0100
00652     富邦印度               33.2400   33.3300   33.2200   33.2700  ▲0.0700        79 9999.9500    0.0100
00653L    富邦印度正2            47.1500   47.3200   47.1000   47.2400  ▲0.1100        41 9999.9500    0.0100
00654R    富邦印度反1             6.6800    6.6800    6.6700    6.6700  ▼0.0100         7 9999.9500    0.0100
00655L    國泰中國A50正2         33.4900   34.3100   33.4500   34.1400  ▲0.6600       690 9999.9500    0.0100
00656R    國泰中國A50反1          5.8800    5.8800    5.8200    5.8300  ▼0.0600       129 9999.9500    0.0100
00657     國泰日經225            77.0500   77.8000   77.0500   77.6500  ▼0.3000       233 9999.9500    0.0100
00657K    國泰日經225+U          24.5000   24.5000   24.5000   24.5000  ▲0.0600         2 9999.9500    0.0100
00658L    國泰日本正2             0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00659R    國泰日本反1             0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00660     元大歐洲50             46.5700   46.6100   46.5700   46.6000  ▼0.0100         3 9999.9500    0.0100
00661     元大日經225            85.0500   85.5500   84.8000   85.5500    0.0000        44 9999.9500    0.0100
00662     富邦NASDAQ            119.9500  120.0000  119.6000  119.9000  ▼1.1000      1729 9999.9500    0.0100
00663L    國泰臺灣加權正2        98.0000  100.1000   97.1000   99.5000  ▲1.1000      4461  118.0500   78.7500
00664R    國泰臺灣加權反1         1.6600    1.6700    1.6400    1.6500    0.0000     39731    1.8100    1.4900
00665L    富邦恒生國企正2         9.6700    9.7500    9.6200    9.6900  ▼0.0500      5634 9999.9500    0.0100
00666R    富邦恒生國企反1         8.8900    8.9100    8.8700    8.8700  ▼0.0300        13 9999.9500    0.0100
00667     元大韓國                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00668     國泰美國道瓊           61.4000   61.6000   61.4000   61.5000  ▼0.9000        30 9999.9500    0.0100
00668K    國泰美國道瓊+U         19.3000   19.3000   19.3000   19.3000  ▼0.2600         2 9999.9500    0.0100
00669R    國泰美國道瓊反1         5.2300    5.2500    5.2300    5.2300  ▲0.0500       763 9999.9500    0.0100
00670L    富邦NASDAQ正2         197.5000  198.2500  197.0500  197.7000  ▼3.5500       601 9999.9500    0.0100
00671R    富邦NASDAQ反1           2.4500    2.4500    2.4400    2.4400  ▲0.0100      1870 9999.9500    0.0100
00672L    元大S&P原油正2          0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00673R    期元大S&P原油反1       12.0500   12.0700   11.9600   12.0300  ▼0.3100     34156 9999.9500    0.0100
00674R    期元大S&P黃金反1       27.1800   27.1800   26.9300   27.0000  ▼0.3300       375 9999.9500    0.0100
00675L    富邦臺灣加權正2       297.6000  303.4500  294.5000  301.5000  ▲3.0000      1041  358.2000  238.8000
00676R    富邦臺灣加權反1         5.6600    5.6900    5.6100    5.6200  ▼0.0400      6786    6.2200    5.1000
00677U    期富邦VIX               0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00678     群益那斯達克生技       44.5000   44.5000   43.9600   44.0800  ▼1.1400       442 9999.9500    0.0100
00680L    元大美債20正2           6.4000    6.4300    6.3900    6.4100  ▼0.1200      7790 9999.9500    0.0100
00681R    元大美債20反1          21.8100   21.8100   21.8100   21.8100  ▲0.2500         1 9999.9500    0.0100
00682U    期元大美元指數         20.2900   20.2900   20.2900   20.2900    0.0000         0 9999.9500    0.0100
00683L    期元大美元指正2        21.0600   21.0600   21.0600   21.0600  ▼0.0500         3 9999.9500    0.0100
00684R    期元大美元指反1        15.2300   15.2700   15.2300   15.2700  ▲0.0600         2 9999.9500    0.0100
00685L    群益臺灣加權正2        11.2000   11.4400   11.1000   11.3700  ▲0.1200    158769   13.5000    9.0000
00686R    群益臺灣加權反1         1.0200    1.0200    1.0000    1.0100    0.0000      3694    1.1100    0.9100
00688L    國泰20年美債正2         6.4000    6.4100    6.3800    6.4000  ▼0.1100      2422 9999.9500    0.0100
00689R    國泰20年美債反1        22.6000   22.6000   22.6000   22.6000    0.0000         0 9999.9500    0.0100
00690     兆豐藍籌30             75.3000   75.7000   74.6500   75.0500  ▼0.2500       136   82.8000   67.8000
00691R    兆豐藍籌30反1           0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00692     富邦公司治理           89.1000   90.0000   88.5000   89.7500  ▲0.6500       296   98.0000   80.2000
00693U    期街口S&P黃豆          22.5200   22.5200   22.4000   22.4000  ▼0.1700      1304 9999.9500    0.0100
00698L    元大美債7-10正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00699R    元大美債7-10反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00700     富邦恒生國企           17.6000   17.6800   17.6000   17.6400  ▼0.0900       267 9999.9500    0.0100
00701     國泰股利精選30         36.6400   37.3500   36.6100   37.3400  ▲0.7000       526   40.3000   32.9800
00702     國泰標普低波高息       25.2400   25.2400   25.2100   25.2100  ▼0.0300       114 9999.9500    0.0100
00703     台新MSCI中國           19.8000   19.8200   19.8000   19.8200  ▼0.0600        17 9999.9500    0.0100
00704L    台新MSCI台灣正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00705R    台新MSCI台灣反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00706L    期元大S&P日圓正2       19.0000   19.0500   18.9800   19.0100  ▼0.1200       264 9999.9500    0.0100
00707R    期元大S&P日圓反1       32.1300   32.1300   32.1300   32.1300    0.0000         0 9999.9500    0.0100
00708L    期元大S&P黃金正2       85.8500   87.2500   85.8500   86.7500  ▲1.7000      5262 9999.9500    0.0100
00709     富邦歐洲               41.1800   41.2100   41.0800   41.0800  ▼0.1500       186 9999.9500    0.0100
00710B    復華彭博非投等債       19.1400   19.1400   19.0800   19.1100  ▼0.0300       159 9999.9500    0.0100
00711B    復華彭博新興債         15.6300   15.6500   15.6300   15.6500  ▼0.0700       102 9999.9500    0.0100
00712     復華富時不動產          8.8800    8.8900    8.8600    8.8900  ▼0.0500      8989 9999.9500    0.0100
00713     元大台灣高息低波       61.1000   61.6500   61.0000   61.5500  ▲0.4000      3911   67.2500   55.0500
00714     群益道瓊美國地產       22.2000   22.2000   22.1800   22.1800  ▼0.0500       106 9999.9500    0.0100
00715L    期街口布蘭特正2        52.9500   53.6500   52.8000   53.1500  ▲2.2000      8025 9999.9500    0.0100
00716R    華頓S&P布蘭特反1        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00717     富邦美國特別股         14.7700   14.7700   14.7400   14.7600  ▼0.0500        18 9999.9500    0.0100
00728     第一金工業30           66.0000   67.0500   65.7000   66.4500  ▼0.1500        73   73.2500   59.9500
00729R    第一金工業30反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00730     富邦臺灣優質高息       28.8500   28.8500   28.6800   28.7000  ▼0.2000        18   31.7900   26.0100
00731     復華富時高息低波       90.1500   92.0000   90.1500   91.7000  ▲1.7500       631   98.9000   81.0000
00732     國泰RMB短期報酬         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00733     富邦臺灣中小           65.6000   66.0000   64.7000   64.7000  ▼1.1500       217   72.4000   59.3000
00735     國泰臺韓科技          102.0000  103.5500  101.2000  103.4000  ▲1.6500      2359 9999.9500    0.0100
00736     國泰新興市場           31.4300   31.5700   31.4300   31.5300  ▲0.0500       109 9999.9500    0.0100
00737     國泰AI機器人           40.9100   40.9100   40.5100   40.8100  ▼0.2600        33 9999.9500    0.0100
00738U    期元大道瓊白銀         54.3000   55.2000   54.3000   55.0000  ▲1.5000      7176 9999.9500    0.0100
00739     元大MSCI A股           27.8300   28.0500   27.8300   28.0200  ▲0.1900        82 9999.9500    0.0100
00742     新光內需收益            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00743     國泰中國A150            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00752     中信中國50             23.7800   23.7800   23.5700   23.6200  ▼0.1500      1666 9999.9500    0.0100
00753L    中信中國50正2           9.7900    9.8200    9.7000    9.7900  ▼0.0600      4742 9999.9500    0.0100
00757     統一FANG+             137.4000  137.5000  137.2000  137.3000  ▼0.5000      1200 9999.9500    0.0100
00762     元大全球AI            113.2500  113.2500  112.5000  112.6000  ▲0.3500        11 9999.9500    0.0100
00763U    期街口道瓊銅           34.5300   34.7500   34.5100   34.7500  ▲0.3000       273 9999.9500    0.0100
00766L    台新MSCI中國正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00767     FH美國金融股            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00770     國泰北美科技           67.6500   67.6500   67.0000   67.1500  ▼0.5500        64 9999.9500    0.0100
00771     元大US高息特別股       15.5000   15.5000   15.4300   15.4400  ▼0.2100        68 9999.9500    0.0100
00774B    新光中國政金綠債        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00774C    新光中政金綠債+R        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00775B    台新投等債15+          30.9600   30.9600   30.9000   30.9000  ▼0.3000        81 9999.9500    0.0100
00776     新光ICE美國權值         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00783     富邦中証500            28.4400   28.4400   28.2300   28.3000  ▼0.1800       182 9999.9500    0.0100
0080      恒中國                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
0081      恒香港                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
008201    BP上證50                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00830     國泰費城半導體         83.9000   84.1500   83.5500   83.8500  ▼0.4000      2845 9999.9500    0.0100
00850     元大臺灣ESG永續        88.7500   89.0000   87.6000   88.6000  ▼0.6000       591   97.1500   79.5500
00851     台新全球AI             70.1000   70.2500   70.0500   70.0500  ▼0.2000         3 9999.9500    0.0100
00852L    國泰美國道瓊正2        34.9800   34.9800   34.8900   34.9600  ▼0.9000       148 9999.9500    0.0100
00861     元大全球未來通訊       85.9500   86.1500   85.4500   86.0500  ▲0.1000        18 9999.9500    0.0100
00865B    國泰US短期公債         48.8700   48.9400   48.8200   48.9100  ▲0.0400      2895 9999.9500    0.0100
00866     新光Shiller CAPE        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00875     國泰網路資安           53.8000   53.9000   53.1500   53.7000  ▼0.7000       337 9999.9500    0.0100
00876     元大全球5G             86.9000   86.9000   86.0000   86.5500  ▼0.4500        70 9999.9500    0.0100
00878     國泰永續高股息         32.1100   32.3900   31.9900   32.3800  ▲0.2300     16468   35.3600   28.9400
00881     國泰台灣科技龍頭       48.6300   48.9100   48.2300   48.5900  ▼0.0900     17146   53.5000   43.8200
00882     中信中國高股息         15.0100   15.1200   15.0100   15.0600  ▼0.0100      2308 9999.9500    0.0100
00885     富邦越南               17.6400   17.7900   17.5700   17.7900  ▲0.1500       834 9999.9500    0.0100
00891     中信關鍵半導體         33.5300   33.7600   33.3200   33.6500  ▲0.2000      6826   36.7900   30.1100
00892     富邦台灣半導體         39.0500   39.3400   38.8700   39.0400  ▼0.0100      3295   42.9500   35.1500
00893     國泰智能電動車         42.4500   42.7600   42.4500   42.6600  ▼0.2000        98 9999.9500    0.0100
00894     中信小資高價30         45.6500   45.9000   45.2100   45.4100  ▼0.2100       491   50.1500   41.0600
00895     富邦未來車             49.5100   49.6800   49.4600   49.6800  ▼0.0500        32 9999.9500    0.0100
00896     中信綠能及電動車       26.9900   27.1300   26.7700   27.0100  ▲0.0200       988   29.6800   24.3000
00897     富邦基因免疫生技       13.3400   13.3400   13.1000   13.1700  ▼0.3500      2024 9999.9500    0.0100
00898     國泰基因免疫革命       11.0800   11.0800   10.9400   10.9400  ▼0.1400       895 9999.9500    0.0100
00899     FT潔淨能源             23.5500   23.5600   23.4700   23.4700  ▼0.2800        15 9999.9500    0.0100
00900     富邦特選高股息30       18.5800   18.7200   18.5000   18.6900  ▲0.1300      4892   20.4100   16.7100
00901     永豐智能車供應鏈       44.6700   44.7800   44.6100   44.6100    0.0000        56   49.0700   40.1500
00902     中信電池及儲能         13.3000   13.5200   13.2000   13.3900  ▲0.0400       296 9999.9500    0.0100
00903     富邦元宇宙             21.1500   21.1900   21.1500   21.1900  ▼0.2000       108 9999.9500    0.0100
00904     台新臺灣半導體30       39.1400   39.5000   38.9500   39.3900  ▲0.2500       353   43.0500   35.2300
00905     FT臺灣Smart            25.8500   25.9500   25.4700   25.8100  ▲0.0600       547   28.3200   23.1800
00906     大華元宇宙科技50        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00907     永豐優息存股           17.2000   17.5100   17.2000   17.5000  ▲0.3300      1331   18.8800   15.4600
00908     富邦入息REITs+         15.5100   15.5300   15.5100   15.5300  ▲0.0800        16 9999.9500    0.0100
00909     國泰數位支付服務       46.0000   46.3000   45.8500   46.2700  ▲1.6700      2169 9999.9500    0.0100
00910     第一金太空衛星         60.2000   60.2000   59.5000   59.6000  ▼1.5500       505 9999.9500    0.0100
00911     兆豐洲際半導體         53.1000   53.3500   53.1000   53.1500  ▼0.1000       367 9999.9500    0.0100
00912     中信臺灣智慧50         34.0100   34.0500   33.5600   33.9500  ▼0.0600        57   37.4100   30.6100
00913     兆豐台灣晶圓製造       45.5500   45.7300   45.2300   45.6500  ▲0.1600       885   50.0000   40.9500
00915     凱基優選高股息30       31.0900   31.4200   31.0000   31.4100  ▲0.3200       794   34.1900   27.9900
00916     國泰全球品牌50         26.8300   26.8300   26.6500   26.6700  ▼0.2900       182 9999.9500    0.0100
00917     中信特選金融           24.1000   24.1000   23.9000   23.9500  ▼0.1700       427 9999.9500    0.0100
00918     大華優利高填息30       33.6400   33.9300   33.5300   33.8700  ▲0.2300     10073   37.0000   30.2800
00919     群益台灣精選高息       30.3000   30.8300   30.2300   30.8000  ▲0.4900     65982   33.3400   27.2800
00920     富邦ESG綠色電力        24.0600   24.1500   24.0600   24.0800  ▼0.2900        31 9999.9500    0.0100
00921     兆豐龍頭等權重         23.7900   24.0500   23.7900   24.0500  ▲0.1500        61   26.2900   21.5100
00922     國泰台灣領袖50         40.0700   40.3800   39.7900   40.2600  ▲0.2100      1873   44.0500   36.0500
00923     群益台ESG低碳50        38.5000   38.8000   38.2000   38.6600  ▲0.1600      3031   42.3500   34.6500
00924     復華S&P500成長         32.9900   32.9900   32.8500   32.9300  ▼0.2800       764 9999.9500    0.0100
00925     新光標普電動車         16.1000   16.1000   16.1000   16.1000    0.0000         0    0.0000    0.0000
00926     凱基全球菁英55         26.1800   26.1800   26.1300   26.1800  ▼0.0800       276 9999.9500    0.0100
00927     群益半導體收益         35.3300   35.5800   35.1400   35.4500  ▲0.1500      4036   38.8300   31.7700
00929     復華台灣科技優息       28.4200   28.5000   28.2600   28.3300  ▼0.1100     14127   31.2800   25.6000
00930     永豐ESG低碳高息        23.6800   23.8800   23.6800   23.7500    0.0000       138   26.1200   21.3800
00932     兆豐永續高息等權       17.4900   17.5500   17.4900   17.5400  ▲0.0500       279   19.2300   15.7500
00934     中信成長高股息         28.3700   28.7100   28.2700   28.5500  ▲0.1900      1136   31.1900   25.5300
00935     野村臺灣新科技50       55.9500   56.1500   55.3500   55.8500  ▼0.1000      2847   61.5000   50.4000
00936     台新永續高息中小       21.0700   21.5000   21.0700   21.4900  ▲0.4200       840   23.1700   18.9700
00938     凱基優選30             24.3300   24.8800   24.3200   24.8800  ▲0.5100       787   26.8000   21.9400
00939     統一台灣高息動能       22.2000   22.5500   22.2000   22.5400  ▲0.3300      3701   24.4300   19.9900
00940     元大台灣價值高息       12.3600   12.5200   12.3600   12.4800  ▲0.0800     12620   13.6400   11.1600
00941     中信上游半導體         25.7600   25.8500   25.6300   25.8500  ▼0.0500       690 9999.9500    0.0100
00943     兆豐電子高息等權       21.2100   21.2900   21.2100   21.2200  ▼0.0600        25   23.4000   19.1600
00944     野村趨勢動能高息       20.5400   20.6500   20.5200   20.6300  ▲0.0900       244   22.5900   18.4900
00945B    凱基美國非投等債       14.5100   14.5100   14.4600   14.4700  ▼0.0300      1270 9999.9500    0.0100
00946     群益科技高息成長       15.2000   15.2900   15.1300   15.1900  ▼0.0900       657   16.8000   13.7600
00947     台新臺灣IC設計         36.1400   36.5400   35.9200   36.2700  ▲0.1200      3897   39.7600   32.5400
00949     復華日本龍頭           21.7400   21.7400   21.5300   21.5600  ▼0.1800       292 9999.9500    0.0100
00951     台新日本半導體         16.9200   17.1600   16.7400   17.1500  ▲0.0100      1417 9999.9500    0.0100
00952     凱基台灣AI50           17.4900   17.6600   17.4300   17.5700  ▼0.0600       352   19.3900   15.8700
00953B    群益優選非投等債        9.7000    9.7000    9.6700    9.6800  ▼0.0200     24474 9999.9500    0.0100
00954     中信日本半導體         18.1000   18.3200   17.8300   18.2500  ▼0.0300      1175 9999.9500    0.0100
00956     中信日經高股息         13.3000   13.3300   13.2700   13.3200  ▲0.0900       113 9999.9500    0.0100
00960     野村全球航運龍頭       21.0000   21.3300   20.9900   21.3300  ▲0.4400      2525 9999.9500    0.0100
00961     FT臺灣永續高息         13.1000   13.1400   13.0600   13.1400  ▲0.0400     10423   14.4100   11.7900
00962     台新AI優息動能         14.8400   14.8900   14.7800   14.8000  ▼0.1200       454   16.4100   13.4300
00963     中信全球高股息         13.1300   13.1400   13.1100   13.1400  ▲0.0300       652 9999.9500    0.0100
00964     中信亞太高股息         14.6000   14.7500   14.6000   14.7400  ▲0.1500      2421 9999.9500    0.0100
00965     元大航太防衛科技       26.3600   26.3600   25.6700   25.6700  ▼0.7700      1258 9999.9500    0.0100
00971     野村美國研發龍頭       17.4500   17.4700   17.4500   17.4700  ▼0.1700        15 9999.9500    0.0100
00972     野村日本動能高息       21.7000   21.8000   21.6800   21.8000  ▲0.2100        70 9999.9500    0.0100
009800    中信NASDAQ             12.9800   13.0000   12.9500   12.9800  ▼0.1000       422 9999.9500    0.0100
009801    中信美國創新科技       11.2000   11.2000   11.1500   11.1700  ▼0.0700       372 9999.9500    0.0100
009802    富邦旗艦50             18.6900   18.7300   18.4600   18.7000  ▲0.1100      1683   20.4400   16.7400
009803    玉山市值動能50         20.9300   21.1200   20.8500   21.0200  ▲0.0900       571   23.0200   18.8400
009804    聯邦台精彩50           21.8300   22.0200   21.7000   21.9300  ▲0.1000       190   24.0100   19.6500
009805    台新美國電力基建       15.5900   15.5900   15.5200   15.5300  ▼0.2400      4598 9999.9500    0.0100
009808    華南永昌優選50         29.6300   30.0600   29.6300   29.8500  ▲0.2200       127   32.5900   26.6700
009809    富邦淨零ESG50          17.2600   17.4200   17.2600   17.4200  ▲0.1600        38   18.9800   15.5400
00980A    主動野村臺灣優選       24.0800   24.1200   23.7400   23.8900  ▼0.2400      6228   26.5400   21.7200
009810    玉山全球藍籌100        21.2900   21.3200   21.2800   21.3100  ▼0.1600        14 9999.9500    0.0100
009811    統一美國50             13.2300   13.2300   13.1700   13.1900  ▼0.1300       806 9999.9500    0.0100
009812    野村日本東證           12.7000   12.7500   12.6700   12.7400    0.0000       557 9999.9500    0.0100
009813    貝萊德標普卓越50       11.2500   11.2500   11.1900   11.2100  ▼0.1100       371 9999.9500    0.0100
009816    凱基台灣TOP50          15.1300   15.2800   15.0300   15.2500  ▲0.1200     45587   16.6400   13.6200
009817    國泰日本不動產          9.1000    9.1000    9.0500    9.0500  ▼0.1000       666 9999.9500    0.0100
009818    華南永昌NASDAQxT       19.8700   19.8700   19.7000   19.7300  ▼0.1400        32 9999.9500    0.0100
009819    中信數據及電力          9.9800   10.0000    9.9400    9.9600  ▼0.0600      2688 9999.9500    0.0100
00981A    主動統一台股增長       29.1100   29.1200   28.6200   28.7200  ▼0.5300    132487   32.1700   26.3300
00981T    平衡凱基雙核收息       11.7000   11.7500   11.6900   11.7500  ▼0.0200      2570 9999.9500    0.0100
009820    元大納斯達克精選        9.7900    9.7900    9.7500    9.7800  ▼0.0200      2325 9999.9500    0.0100
009821    野村稀土關鍵資源       15.1600   15.1600   15.0500   15.0900  ▼0.0700      3665 9999.9500    0.0100
009824    群益美國科技巨頭       10.0200   10.0200    9.9700    9.9900  ▼0.0400      1893 9999.9500    0.0100
009826    貝萊德世界股票         10.1200   10.1400   10.1100   10.1300  ▼0.0300     16579 9999.9500    0.0100
009829    大華韓國KOSPI50        10.4900   10.7700   10.4500   10.7400  ▲0.4100    138110 9999.9500    0.0100
00982A    主動群益台灣強棒       21.6600   21.6900   21.2900   21.3900  ▼0.4100     18729   23.9800   19.6200
00982D    主動富邦動態入息        9.7500    9.7500    9.7100    9.7300  ▼0.0300       355 9999.9500    0.0100
00982T    平衡兆豐台美動能       14.8900   15.0000   14.8900   14.9900  ▲0.1300        19 9999.9500    0.0100
00983A    主動中信ARK創新        12.3300   12.3300   12.2800   12.3200  ▼0.0100      1434 9999.9500    0.0100
00983D    主動富邦複合收益        9.9700    9.9700    9.9200    9.9300  ▼0.0500       342 9999.9500    0.0100
00984A    主動安聯台灣高息       15.2000   15.2800   15.0600   15.1500  ▼0.0300      2422   16.6900   13.6700
00984D    主動聯博全球非投       10.0600   10.0600   10.0300   10.0400  ▼0.0200     25932 9999.9500    0.0100
00985A    主動野村台灣50         22.5000   22.5000   22.2600   22.3400  ▼0.1400      1416   24.7200   20.2400
00985B    群益ESG投等債0-5       10.2600   10.2700   10.2400   10.2500  ▼0.0200      7497 9999.9500    0.0100
00986A    主動台新龍頭成長       14.4000   14.4000   14.2700   14.3500  ▼0.0500        94 9999.9500    0.0100
00987A    主動台新優勢成長       15.8100   15.9200   15.5700   15.7400  ▼0.2600      1735   17.6000   14.4000
00988A    主動統一全球創新       16.4500   16.4900   16.2400   16.3900  ▼0.1200     19623 9999.9500    0.0100
00989A    主動摩根美國科技       16.8000   16.8100   16.7300   16.7800  ▼0.1300       681 9999.9500    0.0100
00990A    主動元大AI新經濟       15.6000   15.6000   15.2900   15.3800  ▼0.1700     10365 9999.9500    0.0100
