日期:2026/09/18 『成交不含鉅額交易、盤後定價、零股』
================================================================================================================
代號      名稱                      開盤      最高      最低      收盤      漲跌    成交量    漲停價    跌停價
0060      新台灣                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
0061      元大寶滬深             23.9900   24.1300   23.8900   24.1300  ▲0.2500        80 9999.9500    0.0100
006203    元大MSCI台灣          197.8000  198.6000  197.5000  198.5000  ▲2.7000        11  215.3500  176.2500
006204    永豐臺灣加權          234.4500  234.8500  234.4500  234.8500  ▲2.2000        21  255.9000  209.4000
006205    富邦上証               39.8700   40.2000   39.8500   40.1300  ▲0.3000       155 9999.9500    0.0100
006206    元大上證50             37.2700   37.4900   37.2700   37.3500  ▲0.1500        15 9999.9500    0.0100
006207    復華滬深               31.8800   32.1000   31.8800   32.1000  ▲0.3200       210 9999.9500    0.0100
006208    富邦台50              250.5500  251.5500  249.2000  251.2000  ▲3.8000      3290  272.1000  222.7000
00625K    富邦上証+R              8.3300    8.3300    8.3300    8.3300    0.0000         0 9999.9500    0.0100
00631L    元大台灣50正2          37.3100   37.6700   36.9100   37.6500  ▲1.2400    193661   43.6900   29.1300
00632R    元大台灣50反1           9.7100    9.7700    9.6600    9.6700  ▼0.1700    133116   10.8200    8.8600
00633L    富邦上証正2            46.7000   47.6300   46.6900   47.3500  ▲0.8200      1550 9999.9500    0.0100
00634R    富邦上証反1             3.1800    3.1800    3.1500    3.1700  ▼0.0200        12 9999.9500    0.0100
00635U    期元大S&P黃金          44.9700   45.0900   44.7300   45.0700  ▲0.7800      2565 9999.9500    0.0100
00636     國泰中國A50            27.4800   27.4800   27.1900   27.3100  ▲0.1300       175 9999.9500    0.0100
00636K    國泰中國A50+U           8.5900    8.5900    8.5900    8.5900  ▲0.0500         2 9999.9500    0.0100
00637L    元大滬深300正2         19.3400   19.6600   19.3000   19.5400  ▲0.2900     15194 9999.9500    0.0100
00638R    元大滬深300反1          6.7800    6.7800    6.7100    6.7300  ▼0.0700       239 9999.9500    0.0100
00639     富邦深100              15.8900   16.1500   15.8700   16.0800  ▲0.1700       232 9999.9500    0.0100
00640L    富邦日本正2           106.7000  108.1500  106.0000  107.5500  ▲0.9000        31 9999.9500    0.0100
00641R    富邦日本反1             3.6900    3.7000    3.6600    3.6600  ▼0.0200      2796 9999.9500    0.0100
00642U    期元大S&P石油          33.1400   33.2000   33.0000   33.1000  ▼0.3400      1805 9999.9500    0.0100
00643     群益深証中小           17.9900   18.2000   17.9900   18.1800  ▲0.1800      2239 9999.9500    0.0100
00643K    群益深証中小+R          3.7900    3.8200    3.7900    3.8200  ▲0.0500        10 9999.9500    0.0100
00645     富邦日本               57.7000   58.1500   57.4500   57.9500  ▲0.4000       133 9999.9500    0.0100
00646     元大S&P500             76.6500   76.7000   76.3500   76.6000  ▲0.3000      2010 9999.9500    0.0100
00647L    元大S&P500正2         136.2500  136.9500  136.1500  136.9500  ▲1.7000        25 9999.9500    0.0100
00648R    元大S&P500反1           3.9400    3.9400    3.9300    3.9300  ▼0.0300       615 9999.9500    0.0100
00649     FH香港                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00650L    復華香港正2            16.0800   16.3800   16.0800   16.3200  ▲0.3600      1411 9999.9500    0.0100
00651R    復華香港反1             5.2900    5.2900    5.2600    5.2800  ▼0.0500       419 9999.9500    0.0100
00652     富邦印度               32.0100   32.0500   31.9400   31.9700  ▼0.0300       168 9999.9500    0.0100
00653L    富邦印度正2            43.1600   43.2500   43.0800   43.1300  ▲0.1100        55 9999.9500    0.0100
00654R    富邦印度反1             6.9800    6.9800    6.9500    6.9600  ▼0.0200        23 9999.9500    0.0100
00655L    國泰中國A50正2         32.4500   33.1400   32.4500   33.0000  ▲0.5300       364 9999.9500    0.0100
00656R    國泰中國A50反1          5.9300    5.9300    5.9200    5.9200  ▼0.0600        13 9999.9500    0.0100
00657     國泰日經225            76.6000   77.4500   76.5500   77.2000  ▲1.3500       165 9999.9500    0.0100
00657K    國泰日經225+U          24.3700   24.3700   24.3700   24.3700  ▲0.4700         2 9999.9500    0.0100
00658L    國泰日本正2             0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00659R    國泰日本反1             0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00660     元大歐洲50             45.8400   45.8500   45.7700   45.7700  ▼0.0600        30 9999.9500    0.0100
00661     元大日經225            83.6500   84.6000   83.5000   84.3500  ▲1.3000       106 9999.9500    0.0100
00662     富邦NASDAQ            120.4000  120.5000  119.8500  120.5000  ▲1.3000      3769 9999.9500    0.0100
00663L    國泰臺灣加權正2       107.4500  108.9500  106.5000  108.6500  ▲3.8500      5241  125.7500   83.8500
00664R    國泰臺灣加權反1         1.5600    1.5800    1.5600    1.5600  ▼0.0300     25835    1.7400    1.4400
00665L    富邦恒生國企正2         8.8400    8.9600    8.8300    8.9200  ▲0.1500      7329 9999.9500    0.0100
00666R    富邦恒生國企反1         9.3200    9.3200    9.2600    9.2800  ▼0.0800        16 9999.9500    0.0100
00667     元大韓國                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00668     國泰美國道瓊           60.3500   60.5000   60.3500   60.5000  ▲0.0500       386 9999.9500    0.0100
00668K    國泰美國道瓊+U         18.9500   18.9500   18.9500   18.9500  ▲0.1100         2 9999.9500    0.0100
00669R    國泰美國道瓊反1         5.3400    5.3400    5.3200    5.3200  ▼0.0200      1351 9999.9500    0.0100
00670L    富邦NASDAQ正2         197.0500  199.3500  196.9500  199.2500  ▲5.1000       418 9999.9500    0.0100
00671R    富邦NASDAQ反1           2.4300    2.4400    2.4100    2.4200  ▼0.0400     10420 9999.9500    0.0100
00672L    元大S&P原油正2          0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00673R    期元大S&P原油反1       10.2200   10.2700   10.2100   10.2600  ▲0.1100     25116 9999.9500    0.0100
00674R    期元大S&P黃金反1       28.0200   28.2100   27.9900   28.0100  ▼0.5200       192 9999.9500    0.0100
00675L    富邦臺灣加權正2       325.7000  329.8500  322.8000  329.2000 ▲11.5000      1167  381.2000  254.2000
00676R    富邦臺灣加權反1         5.3800    5.3900    5.3300    5.3300  ▼0.1100     13869    5.9800    4.9000
00677U    期富邦VIX               0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00678     群益那斯達克生技       43.2000   43.2800   43.1300   43.1900  ▲0.8100       455 9999.9500    0.0100
00680L    元大美債20正2           6.3200    6.3500    6.3100    6.3300  ▲0.1300      9706 9999.9500    0.0100
00681R    元大美債20反1          21.8200   21.8200   21.8100   21.8100  ▼0.2400         3 9999.9500    0.0100
00682U    期元大美元指數         20.6500   20.6500   20.6500   20.6500    0.0000         0 9999.9500    0.0100
00683L    期元大美元指正2        21.7200   21.7600   21.7200   21.7600  ▼0.0500        22 9999.9500    0.0100
00684R    期元大美元指反1        15.0200   15.0200   15.0200   15.0200  ▼0.0200         2 9999.9500    0.0100
00685L    群益臺灣加權正2        12.2900   12.4500   12.1600   12.4200  ▲0.4400    262424   14.3700    9.5900
00686R    群益臺灣加權反1         0.9600    0.9700    0.9500    0.9500  ▼0.0200     18768    1.0600    0.8800
00688L    國泰20年美債正2         6.3100    6.3400    6.3000    6.3200  ▲0.1300      4134 9999.9500    0.0100
00689R    國泰20年美債反1        22.9000   22.9000   22.9000   22.9000  ▼0.2500         1 9999.9500    0.0100
00690     兆豐藍籌30             79.6000   80.2500   79.3500   80.1500  ▲2.0000       653   85.9500   70.3500
00691R    兆豐藍籌30反1           0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00692     富邦公司治理           94.0000   94.5000   93.6000   94.4500  ▲1.5500       992  102.1500   83.6500
00693U    期街口S&P黃豆          24.0500   24.0700   23.8000   23.8000  ▼0.4400      1131 9999.9500    0.0100
00698L    元大美債7-10正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00699R    元大美債7-10反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00700     富邦恒生國企           16.8100   16.9300   16.8100   16.9200  ▲0.1700       136 9999.9500    0.0100
00701     國泰股利精選30         42.5400   42.5400   41.6600   42.1000  ▼0.0500       382   46.3600   37.9400
00702     國泰標普低波高息       24.2100   24.2300   24.1800   24.1800  ▼0.0700       134 9999.9500    0.0100
00703     台新MSCI中國           18.7800   18.8800   18.7800   18.8800  ▲0.1600         5 9999.9500    0.0100
00704L    台新MSCI台灣正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00705R    台新MSCI台灣反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00706L    期元大S&P日圓正2       19.6100   19.6100   19.3200   19.3200  ▼0.3400      2176 9999.9500    0.0100
00707R    期元大S&P日圓反1       31.7800   31.8900   31.7600   31.8900  ▲0.3900        52 9999.9500    0.0100
00708L    期元大S&P黃金正2       79.1500   79.5500   78.2000   79.4500  ▲2.7500      4622 9999.9500    0.0100
00709     富邦歐洲               39.8500   39.8800   39.6800   39.7500  ▼0.1300        47 9999.9500    0.0100
00710B    復華彭博非投等債       18.8000   18.8100   18.7800   18.7800  ▼0.0100       278 9999.9500    0.0100
00711B    復華彭博新興債         15.2500   15.2600   15.2400   15.2400    0.0000       129 9999.9500    0.0100
00712     復華富時不動產          7.9900    7.9900    7.9600    7.9700  ▼0.0500    111011 9999.9500    0.0100
00713     元大台灣高息低波       65.0500   65.2000   64.6500   65.1000  ▲0.1500      7114   71.4000   58.5000
00714     群益道瓊美國地產       21.1600   21.1600   21.1200   21.1200  ▼0.0800       114 9999.9500    0.0100
00715L    期街口布蘭特正2        67.4000   67.5000   66.2000   66.6000  ▼2.4000      3872 9999.9500    0.0100
00716R    華頓S&P布蘭特反1        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00717     富邦美國特別股         14.6600   14.6700   14.6200   14.6700  ▲0.0800       191 9999.9500    0.0100
00728     第一金工業30           68.6000   69.7500   68.6000   69.6500  ▲1.1500       300   74.5000   61.0000
00729R    第一金工業30反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00730     富邦臺灣優質高息       28.5000   28.9200   28.5000   28.9200  ▲0.5600       197   31.1900   25.5300
00731     復華富時高息低波      100.1500  100.2000   98.0000   99.0500  ▼0.2500       907  109.2000   89.4000
00732     國泰RMB短期報酬         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00733     富邦臺灣中小           67.5000   68.4000   67.3000   68.3000  ▲1.8500       369   73.0500   59.8500
00735     國泰臺韓科技          104.6000  105.2000  104.2000  105.2000  ▲2.6500       926 9999.9500    0.0100
00736     國泰新興市場           31.5100   31.7300   31.4800   31.7300  ▲0.3000       347 9999.9500    0.0100
00737     國泰AI機器人           40.1500   40.5500   40.1500   40.5500  ▲0.5800       220 9999.9500    0.0100
00738U    期元大道瓊白銀         52.2500   52.6000   51.9500   52.5000  ▲2.2000      3438 9999.9500    0.0100
00739     元大MSCI A股           27.5000   27.5900   27.3900   27.5900  ▲0.2900        25 9999.9500    0.0100
00742     新光內需收益            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00743     國泰中國A150            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00752     中信中國50             22.4100   22.4500   22.3200   22.3700  ▲0.0800       522 9999.9500    0.0100
00753L    中信中國50正2           8.7800    8.9200    8.7400    8.8600  ▲0.1200      9886 9999.9500    0.0100
00757     統一FANG+             140.0500  140.8000  139.9000  140.6500  ▲1.2500      1377 9999.9500    0.0100
00762     元大全球AI            114.8500  115.6500  114.8500  115.6500  ▲2.0000       137 9999.9500    0.0100
00763U    期街口道瓊銅           34.7000   34.7600   34.6200   34.7000  ▲0.5100       278 9999.9500    0.0100
00766L    台新MSCI中國正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00767     FH美國金融股            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00770     國泰北美科技           62.7500   63.0000   62.6500   63.0000  ▲0.8000       804 9999.9500    0.0100
00771     元大US高息特別股       15.2300   15.2300   15.1600   15.2000  ▼0.0200        11 9999.9500    0.0100
00774B    新光中國政金綠債        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00774C    新光中政金綠債+R        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00775B    台新投等債15+          30.7000   30.7000   30.7000   30.7000  ▲0.0500        80 9999.9500    0.0100
00776     新光ICE美國權值         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00783     富邦中証500            27.6000   28.1200   27.6000   28.0500  ▲0.4700       315 9999.9500    0.0100
0080      恒中國                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
0081      恒香港                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
008201    BP上證50                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00830     國泰費城半導體         81.5500   82.4500   81.3500   82.1000  ▲1.6500      7193 9999.9500    0.0100
00850     元大臺灣ESG永續        93.3000   94.0000   93.0000   93.7500  ▲1.6000       453  101.3500   82.9500
00851     台新全球AI             70.2000   70.5500   70.2000   70.5500  ▲0.3500        24 9999.9500    0.0100
00852L    國泰美國道瓊正2        33.5000   33.6100   33.4400   33.6000  ▲0.0900      1194 9999.9500    0.0100
00861     元大全球未來通訊       86.3500   86.3500   83.8000   84.5000  ▲0.8000        56 9999.9500    0.0100
00865B    國泰US短期公債         48.9500   48.9500   48.7600   48.8100  ▼0.1400      2663 9999.9500    0.0100
00866     新光Shiller CAPE        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00875     國泰網路資安           57.1500   57.2500   57.0500   57.2000  ▲0.5500       421 9999.9500    0.0100
00876     元大全球5G             84.3500   85.1500   84.3000   85.1500  ▲0.9500       239 9999.9500    0.0100
00878     國泰永續高股息         35.0500   35.0600   34.6800   34.8300  ▲0.1000     26082   38.2000   31.2600
00881     國泰台灣科技龍頭       50.5000   51.0500   50.5000   51.0000  ▲1.1900     17559   54.7500   44.8300
00882     中信中國高股息         14.8800   14.8800   14.7400   14.7800  ▲0.0300      2869 9999.9500    0.0100
00885     富邦越南               18.4700   18.5900   18.3400   18.5800  ▲0.1100      5349 9999.9500    0.0100
00891     中信關鍵半導體         36.0300   36.3900   35.9700   36.3700  ▲0.9600     21586   38.9500   31.8700
00892     富邦台灣半導體         42.3100   42.7000   41.9900   42.7000  ▲1.2700      3730   45.5700   37.2900
00893     國泰智能電動車         43.1900   43.6500   43.1900   43.6400  ▲0.8200       570 9999.9500    0.0100
00894     中信小資高價30         47.5000   48.1000   47.4500   48.0600  ▲1.6800      1102   51.0000   41.7500
00895     富邦未來車             50.8500   50.8500   50.2000   50.5000  ▲0.7800       242 9999.9500    0.0100
00896     中信綠能及電動車       26.9100   27.1400   26.9100   27.1300  ▲0.5000      3893   29.2900   23.9700
00897     富邦基因免疫生技       13.3300   13.3800   13.3300   13.3700  ▲0.3500      2314 9999.9500    0.0100
00898     國泰基因免疫革命       11.4100   11.4600   11.3900   11.4300  ▲0.3200      2855 9999.9500    0.0100
00899     FT潔淨能源             23.0400   23.0800   23.0000   23.0800  ▲0.4500        49 9999.9500    0.0100
00900     富邦特選高股息30       19.8200   19.8500   19.7000   19.8400  ▲0.0700      3935   21.7400   17.8000
00901     永豐智能車供應鏈       46.5000   46.9000   46.4000   46.8400  ▲0.8900       214   50.5000   41.3600
00902     中信電池及儲能         12.7000   12.7000   12.6000   12.6500  ▲0.0200       635 9999.9500    0.0100
00903     富邦元宇宙             21.2000   21.4800   21.2000   21.4800  ▲0.3500       101 9999.9500    0.0100
00904     台新臺灣半導體30       41.8800   42.4100   41.7700   42.4100  ▲1.2200       998   45.3000   37.0800
00905     FT臺灣Smart            26.6800   26.8800   26.6200   26.8500  ▲0.5500      1065   28.9300   23.6700
00906     大華元宇宙科技50        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00907     永豐優息存股           18.0700   18.0700   17.8500   18.0000  ▼0.0600      1329   19.8600   16.2600
00908     富邦入息REITs+         14.9200   14.9200   14.8600   14.8700  ▼0.0500        22 9999.9500    0.0100
00909     國泰數位支付服務       46.4400   47.2000   46.4400   47.1700  ▲1.1300       947 9999.9500    0.0100
00910     第一金太空衛星         58.5500   58.9000   58.3000   58.7000  ▲1.5000       905 9999.9500    0.0100
00911     兆豐洲際半導體         52.2500   52.7000   51.7500   52.6000  ▲1.4000       597 9999.9500    0.0100
00912     中信臺灣智慧50         35.8000   36.1500   35.6600   36.1500  ▲0.8700       226   38.8000   31.7600
00913     兆豐台灣晶圓製造       50.4000   51.3500   50.3000   51.3000  ▲2.2600      1711   53.9000   44.1400
00915     凱基優選高股息30       33.1900   33.3500   32.8100   33.1100  ▲0.0800      3413   36.3300   29.7300
00916     國泰全球品牌50         26.8600   26.9500   26.8000   26.9200  ▲0.0600       334 9999.9500    0.0100
00917     中信特選金融           23.3800   23.3800   23.2100   23.2200  ▼0.0100      1005 9999.9500    0.0100
00918     大華優利高填息30       34.6600   34.7000   34.0000   34.1500  ▼2.1000    242638   37.9500   31.0500
00919     群益台灣精選高息       32.2400   32.2500   31.7800   31.9600  ▼0.1500    115717   35.3200   28.9000
00920     富邦ESG綠色電力        24.7400   24.8200   24.7400   24.8200  ▲0.3300       235 9999.9500    0.0100
00921     兆豐龍頭等權重         23.4000   23.6500   23.4000   23.6500  ▲0.3300       228   25.6500   20.9900
00922     國泰台灣領袖50         42.5000   42.7200   42.3300   42.7000  ▲0.7400      7384   46.1500   37.7700
00923     群益台ESG低碳50        40.4000   40.6600   40.3200   40.6400  ▲0.7400      3074   43.8900   35.9100
00924     復華S&P500成長         32.9200   33.1400   32.9200   33.0700  ▲0.2500      1138 9999.9500    0.0100
00925     新光標普電動車         16.1000   16.1000   16.1000   16.1000    0.0000         0    0.0000    0.0000
00926     凱基全球菁英55         26.4400   26.4600   26.3200   26.4600  ▲0.2000       598 9999.9500    0.0100
00927     群益半導體收益         38.2800   38.7700   38.1700   38.7300  ▲1.1300     17558   41.3600   33.8400
00929     復華台灣科技優息       28.8200   29.0700   28.7700   29.0300  ▲0.4700     34671   31.4100   25.7100
00930     永豐ESG低碳高息        24.3600   24.3900   24.2300   24.3900  ▲0.2900      4718   26.5100   21.6900
00932     兆豐永續高息等權       17.4300   17.4800   17.3900   17.4500  ▲0.1200       519   19.0600   15.6000
00934     中信成長高股息         29.6600   29.8700   29.5800   29.8200  ▲0.3500      1786   32.4100   26.5300
00935     野村臺灣新科技50       57.8000   58.6000   57.6000   58.5500  ▲2.0000     13563   62.2000   50.9000
00936     台新永續高息中小       21.4800   21.4800   21.3000   21.4600  ▲0.2100      1025   23.3700   19.1300
00938     凱基優選30             27.1100   27.1100   26.7200   27.0300  ▼0.0700       199   29.8100   24.3900
00939     統一台灣高息動能       24.4600   24.4600   24.1100   24.3400  ▼0.0700      6458   26.8500   21.9700
00940     元大台灣價值高息       13.0500   13.1100   13.0100   13.1100  ▲0.1200     22244   14.2800   11.7000
00941     中信上游半導體         24.0000   24.0900   23.9600   24.0800  ▲0.1200       655 9999.9500    0.0100
00943     兆豐電子高息等權       20.9100   21.0900   20.9100   21.0900  ▲0.2600       132   22.9100   18.7500
00944     野村趨勢動能高息       21.7300   21.9000   21.7200   21.9000  ▲0.2000       288   23.8700   19.5300
00945B    凱基美國非投等債       14.3700   14.3700   14.3400   14.3500    0.0000      3672 9999.9500    0.0100
00946     群益科技高息成長       15.2600   15.3600   15.2400   15.3500  ▲0.1900      1528   16.6700   13.6500
00947     台新臺灣IC設計         38.0400   38.8800   37.9100   38.8800  ▲1.7800      8293   40.8100   33.3900
00949     復華日本龍頭           22.0900   22.0900   21.9000   21.9700  ▼0.1600       931 9999.9500    0.0100
00951     台新日本半導體         16.7300   17.0200   16.7000   16.9600  ▲0.5900      2703 9999.9500    0.0100
00952     凱基台灣AI50           18.1100   18.2000   18.0700   18.1900  ▲0.2500      1728   19.7300   16.1500
00953B    群益優選非投等債        9.5900    9.5900    9.5600    9.5700  ▼0.0100     32478 9999.9500    0.0100
00954     中信日本半導體         17.8900   18.1900   17.8300   18.1000  ▲0.6200      1928 9999.9500    0.0100
00956     中信日經高股息         13.8500   13.8500   13.6900   13.7000  ▼0.1900       690 9999.9500    0.0100
00960     野村全球航運龍頭       22.7500   22.9400   22.7500   22.8200  ▲0.2900       512 9999.9500    0.0100
00961     FT臺灣永續高息         13.3800   13.3900   13.2900   13.3300  ▲0.0200     14733   14.6400   11.9800
00962     台新AI優息動能         15.0100   15.0600   14.9800   15.0500  ▲0.1500      2005   16.3900   13.4100
00963     中信全球高股息         13.0300   13.0300   12.9800   13.0000  ▼0.0100      1310 9999.9500    0.0100
00964     中信亞太高股息         14.8500   14.8500   14.7900   14.8000  ▲0.0200       842 9999.9500    0.0100
00965     元大航太防衛科技       25.3500   25.3700   25.3000   25.3600  ▼0.0100       609 9999.9500    0.0100
00971     野村美國研發龍頭       17.4000   17.4800   17.4000   17.4800  ▲0.1600       111 9999.9500    0.0100
00972     野村日本動能高息       22.0300   22.0300   21.9200   21.9200  ▼0.2600        42 9999.9500    0.0100
009800    中信NASDAQ             13.0300   13.0400   12.9900   13.0400  ▲0.1300      1026 9999.9500    0.0100
009801    中信美國創新科技       11.2700   11.3200   11.2500   11.3100  ▲0.1400       620 9999.9500    0.0100
009802    富邦旗艦50             19.9400   19.9600   19.7100   19.8700  ▲0.0800      4029   21.7600   17.8200
009803    玉山市值動能50         21.1200   21.2300   21.0300   21.2100  ▲0.3900      3648   22.9000   18.7400
009804    聯邦台精彩50           23.3100   23.4200   23.2200   23.4000  ▲0.4000      1412   25.3000   20.7000
009805    台新美國電力基建       14.8900   14.8900   14.8300   14.8800  ▲0.0300      2722 9999.9500    0.0100
009808    華南永昌優選50         31.5100   31.6800   31.3500   31.6700  ▲0.4300       224   34.3600   28.1200
009809    富邦淨零ESG50          18.3500   18.4000   18.2600   18.3900  ▲0.2200       984   19.9800   16.3600
00980A    主動野村臺灣優選       24.5500   24.8000   24.5100   24.8000  ▲0.7500      7098   26.4500   21.6500
009810    玉山全球藍籌100        21.2500   21.2700   21.2100   21.2300  ▲0.1100       270 9999.9500    0.0100
009811    統一美國50             13.2600   13.3300   13.2600   13.3200  ▲0.0900      2049 9999.9500    0.0100
009812    野村日本東證           13.0800   13.0800   12.9800   13.0000  ▼0.0800       241 9999.9500    0.0100
009813    貝萊德標普卓越50       11.3300   11.3600   11.3200   11.3600  ▲0.0900      1460 9999.9500    0.0100
009816    凱基台灣TOP50          16.2300   16.2700   16.1000   16.2500  ▲0.2100    110718   17.6400   14.4400
009817    國泰日本不動產          9.0300    9.0300    8.9100    8.9200  ▼0.1100      2023 9999.9500    0.0100
009818    華南永昌NASDAQxT       20.0800   20.3600   20.0800   20.3600  ▲0.2800       386 9999.9500    0.0100
009819    中信數據及電力          9.6700    9.6700    9.6100    9.6700  ▲0.1200      1555 9999.9500    0.0100
00981A    主動統一台股增長       28.6800   29.0700   28.6800   29.0700  ▲0.9400    143163   30.9400   25.3200
00981T    平衡凱基雙核收息       11.8300   11.8400   11.8000   11.8300  ▲0.0800      1860 9999.9500    0.0100
009820    元大納斯達克精選        9.9700   10.0000    9.9400    9.9900  ▲0.1700      8973 9999.9500    0.0100
009821    野村稀土關鍵資源       14.0700   14.1900   14.0700   14.1500  ▲0.2000      3894 9999.9500    0.0100
009824    群益美國科技巨頭       10.1300   10.2100   10.1300   10.1900  ▲0.1400     19635 9999.9500    0.0100
009826    貝萊德世界股票         10.0400   10.0500   10.0000   10.0300  ▲0.0300     10657 9999.9500    0.0100
009827    玉山未來全球算力       10.1200   10.1700   10.1000   10.1600  ▲0.1500      5334 9999.9500    0.0100
009828    中信台日韓PCB           9.3400    9.3700    9.2900    9.3400  ▲0.1600     40450 9999.9500    0.0100
009829    大華韓國KOSPI50        10.5800   10.6400   10.5200   10.6300  ▲0.2300     17932 9999.9500    0.0100
00982A    主動群益台灣強棒       22.5600   22.8500   22.4600   22.8300  ▲0.6800     18916   24.3600   19.9400
00982D    主動富邦動態入息        9.5500    9.5600    9.5400    9.5500  ▲0.0300        72 9999.9500    0.0100
00982T    平衡兆豐台美動能       15.1200   15.2500   15.0700   15.2300  ▲0.3100       139 9999.9500    0.0100
00983A    主動中信ARK創新        12.7100   12.8300   12.7100   12.8200  ▲0.4300      3043 9999.9500    0.0100
00983D    主動富邦複合收益        9.7900    9.8000    9.7700    9.7800  ▲0.0200       998 9999.9500    0.0100
00984A    主動安聯台灣高息       15.4800   15.5300   15.4500   15.5300  ▲0.2500      3411   16.8000   13.7600
00984D    主動聯博全球非投        9.8800    9.9000    9.8700    9.8800  ▲0.0100     10002 9999.9500    0.0100
00985A    主動野村台灣50         22.9400   23.0500   22.8800   23.0500  ▲0.4500      1686   24.8600   20.3400
00985B    群益ESG投等債0-5       10.1300   10.1400   10.1000   10.1200  ▼0.0100     14194 9999.9500    0.0100
00986A    主動台新龍頭成長       14.3600   14.3600   14.2600   14.3500  ▲0.1600       217 9999.9500    0.0100
00987A    主動台新優勢成長       16.0500   16.6300   16.0500   16.6300  ▲0.8000      3204   17.4100   14.2500
