日期:2026/09/17 『成交不含鉅額交易、盤後定價、零股』
================================================================================================================
代號      名稱                      開盤      最高      最低      收盤      漲跌    成交量    漲停價    跌停價
0056      元大高股息             55.9500   56.5500   55.9500   56.3000  ▲0.7500     25283   61.1000   50.0000
0057      富邦摩台              326.0500  326.0500  324.1000  324.1000  ▲4.4000        35  351.6500  287.7500
0058      富邦發達                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
0059      富邦金融                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
0060      新台灣                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
0061      元大寶滬深             23.8400   23.9900   23.8000   23.8800  ▲0.0800        38 9999.9500    0.0100
006203    元大MSCI台灣          197.5000  197.5000  195.5500  195.8000  ▲1.1500         5  214.1000  175.2000
006204    永豐臺灣加權          232.6500  232.6500  232.6500  232.6500  ▲3.8500         1  251.6500  205.9500
006205    富邦上証               39.8600   40.1500   39.8000   39.8300  ▲0.0800       206 9999.9500    0.0100
006206    元大上證50             38.0800   38.0800   37.1300   37.2000  ▼0.0100        19 9999.9500    0.0100
006207    復華滬深               31.6900   31.7800   31.6900   31.7800  ▲0.0800       169 9999.9500    0.0100
006208    富邦台50              247.4500  250.0000  247.1000  247.4000  ▲2.8000      1120  269.0500  220.1500
00625K    富邦上証+R              8.3300    8.3300    8.3300    8.3300    0.0000         0 9999.9500    0.0100
00631L    元大台灣50正2          36.1400   37.0800   36.1300   36.4100  ▲0.8500    182740   42.6700   28.4500
00632R    元大台灣50反1           9.8700    9.8800    9.7500    9.8400  ▼0.1100    131940   10.9400    8.9600
00633L    富邦上証正2            46.4400   47.0100   46.3700   46.5300  ▲0.1600      1442 9999.9500    0.0100
00634R    富邦上証反1             3.1800    3.1900    3.1800    3.1900    0.0000        98 9999.9500    0.0100
00635U    期元大S&P黃金          44.4000   44.5800   44.1100   44.2900  ▼0.4000      3313 9999.9500    0.0100
00636     國泰中國A50            27.0700   27.2500   27.0700   27.1800  ▲0.1100       447 9999.9500    0.0100
00636K    國泰中國A50+U           8.5400    8.5400    8.5400    8.5400  ▲0.0100         2 9999.9500    0.0100
00637L    元大滬深300正2         19.2500   19.4200   19.1800   19.2500  ▲0.0800     11648 9999.9500    0.0100
00638R    元大滬深300反1          6.7900    6.8000    6.7900    6.8000  ▲0.0300        16 9999.9500    0.0100
00639     富邦深100              15.8200   16.0000   15.8100   15.9100  ▲0.1200       573 9999.9500    0.0100
00640L    富邦日本正2           106.5000  107.3500  106.5000  106.6500  ▲1.2500        60 9999.9500    0.0100
00641R    富邦日本反1             3.6700    3.7000    3.6700    3.6800  ▼0.0400       655 9999.9500    0.0100
00642U    期元大S&P石油          33.1600   33.5500   33.1600   33.4400  ▼0.8000      2105 9999.9500    0.0100
00643     群益深証中小           17.8800   18.0500   17.8800   18.0000  ▲0.2100      2257 9999.9500    0.0100
00643K    群益深証中小+R          3.7700    3.7700    3.7700    3.7700    0.0000         0 9999.9500    0.0100
00645     富邦日本               57.9000   57.9000   57.5500   57.5500  ▲0.1500        42 9999.9500    0.0100
00646     元大S&P500             76.1500   76.3500   76.1500   76.3000  ▲0.2000      1311 9999.9500    0.0100
00647L    元大S&P500正2         135.4000  135.4000  134.9000  135.2500  ▲0.3500        40 9999.9500    0.0100
00648R    元大S&P500反1           3.9600    3.9700    3.9600    3.9600    0.0000       355 9999.9500    0.0100
00649     FH香港                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00650L    復華香港正2            15.9900   16.0800   15.7800   15.9600  ▼0.1600      4289 9999.9500    0.0100
00651R    復華香港反1             5.3200    5.3700    5.3100    5.3300  ▲0.0300       374 9999.9500    0.0100
00652     富邦印度               31.8900   32.0400   31.8400   32.0000  ▲0.1700        48 9999.9500    0.0100
00653L    富邦印度正2            42.8000   43.1500   42.7000   43.0200  ▼0.0100        63 9999.9500    0.0100
00654R    富邦印度反1             7.0100    7.0100    6.9800    6.9800  ▲0.0100        23 9999.9500    0.0100
00655L    國泰中國A50正2         32.3500   32.6800   32.2400   32.4700  ▲0.2800       183 9999.9500    0.0100
00656R    國泰中國A50反1          5.9700    5.9900    5.9700    5.9800  ▲0.0200       152 9999.9500    0.0100
00657     國泰日經225            76.0000   76.0500   75.8500   75.8500  ▲0.5000        54 9999.9500    0.0100
00657K    國泰日經225+U          23.9000   23.9000   23.9000   23.9000  ▲0.1700         2 9999.9500    0.0100
00658L    國泰日本正2             0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00659R    國泰日本反1             0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00660     元大歐洲50             45.8500   45.8500   45.7300   45.8300  ▲0.1000         4 9999.9500    0.0100
00661     元大日經225            83.4000   83.4000   82.8000   83.0500  ▲0.5500        42 9999.9500    0.0100
00662     富邦NASDAQ            119.2000  119.5000  119.1500  119.2000  ▲0.8000      1568 9999.9500    0.0100
00663L    國泰臺灣加權正2       104.1500  106.9000  104.1500  104.8000  ▲2.2500      5505  123.0500   82.0500
00664R    國泰臺灣加權反1         1.5900    1.6000    1.5700    1.5900  ▼0.0200     25761    1.7700    1.4500
00665L    富邦恒生國企正2         8.8000    8.8300    8.6400    8.7700  ▼0.1000     13170 9999.9500    0.0100
00666R    富邦恒生國企反1         9.3500    9.4300    9.3300    9.3600  ▲0.0700       428 9999.9500    0.0100
00667     元大韓國                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00668     國泰美國道瓊           60.4500   60.5500   60.4500   60.4500  ▼0.3000        11 9999.9500    0.0100
00668K    國泰美國道瓊+U         18.8400   18.8400   18.8400   18.8400  ▼0.2400         2 9999.9500    0.0100
00669R    國泰美國道瓊反1         5.3300    5.3500    5.3300    5.3400  ▲0.0500      1310 9999.9500    0.0100
00670L    富邦NASDAQ正2         194.4000  194.7000  193.9000  194.1500  ▲1.4500       366 9999.9500    0.0100
00671R    富邦NASDAQ反1           2.4500    2.4600    2.4500    2.4600  ▼0.0100      2317 9999.9500    0.0100
00672L    元大S&P原油正2          0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00673R    期元大S&P原油反1       10.2000   10.2200   10.1200   10.1500  ▲0.2000     37114 9999.9500    0.0100
00674R    期元大S&P黃金反1       28.4400   28.5900   28.3400   28.5300  ▲0.2500       223 9999.9500    0.0100
00675L    富邦臺灣加權正2       315.8500  323.8500  315.8500  317.7000  ▲6.8500       943  373.0000  248.7000
00676R    富邦臺灣加權反1         5.4600    5.4600    5.3800    5.4400  ▼0.0600      6844    6.0500    4.9500
00677U    期富邦VIX               0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00678     群益那斯達克生技       42.1600   42.4100   42.1600   42.3800  ▲0.2300       425 9999.9500    0.0100
00680L    元大美債20正2           6.2200    6.2600    6.2000    6.2000  ▲0.0100     13416 9999.9500    0.0100
00681R    元大美債20反1          22.0000   22.0500   22.0000   22.0500  ▼0.0800        12 9999.9500    0.0100
00682U    期元大美元指數         20.5900   20.6500   20.5900   20.6500  ▲0.1800         4 9999.9500    0.0100
00683L    期元大美元指正2        21.7600   21.8300   21.7500   21.8100  ▲0.3100       240 9999.9500    0.0100
00684R    期元大美元指反1        15.0100   15.0400   15.0100   15.0400  ▼0.1000       117 9999.9500    0.0100
00685L    群益臺灣加權正2        11.9100   12.2200   11.9100   11.9800  ▲0.2500    247222   14.0700    9.3900
00686R    群益臺灣加權反1         0.9700    0.9700    0.9600    0.9700  ▼0.0100      4641    1.0700    0.8900
00688L    國泰20年美債正2         6.2200    6.2400    6.1900    6.1900  ▲0.0100      2495 9999.9500    0.0100
00689R    國泰20年美債反1        23.1200   23.1500   23.1200   23.1500  ▼0.0100         3 9999.9500    0.0100
00690     兆豐藍籌30             79.1000   79.6000   78.0500   78.1500  ▲0.3000       217   85.6000   70.1000
00691R    兆豐藍籌30反1           0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00692     富邦公司治理           92.8500   93.9000   92.8500   92.9000  ▲0.9500       429  101.1000   82.8000
00693U    期街口S&P黃豆          24.0000   24.2500   24.0000   24.2400  ▲0.1100       997 9999.9500    0.0100
00698L    元大美債7-10正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00699R    元大美債7-10反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00700     富邦恒生國企           16.7900   16.8200   16.6400   16.7500  ▼0.0800       160 9999.9500    0.0100
00701     國泰股利精選30         41.6500   42.3200   41.6500   42.1500  ▲0.5300       826   45.7800   37.4600
00702     國泰標普低波高息       24.1800   24.2500   24.1800   24.2500  ▼0.1600         5 9999.9500    0.0100
00703     台新MSCI中國           18.8000   18.8000   18.7000   18.7200  ▼0.3000         5 9999.9500    0.0100
00704L    台新MSCI台灣正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00705R    台新MSCI台灣反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00706L    期元大S&P日圓正2       19.6100   19.6600   19.5900   19.6600  ▼0.1600       553 9999.9500    0.0100
00707R    期元大S&P日圓反1       31.3400   31.3400   31.3400   31.3400    0.0000         0 9999.9500    0.0100
00708L    期元大S&P黃金正2       76.9500   77.7500   76.2500   76.7000  ▼1.3500      4962 9999.9500    0.0100
00709     富邦歐洲               39.9400   40.0000   39.7900   39.8800  ▲0.0300        15 9999.9500    0.0100
00710B    復華彭博非投等債       18.8100   18.8100   18.7500   18.7900  ▼0.2700       168 9999.9500    0.0100
00711B    復華彭博新興債         15.2200   15.2800   15.2200   15.2400  ▼0.1000       109 9999.9500    0.0100
00712     復華富時不動產          8.0100    8.0500    7.9700    8.0200  ▼0.1900    138456 9999.9500    0.0100
00713     元大台灣高息低波       64.5000   65.2000   64.5000   64.9500  ▲0.5500      4269   70.8000   58.0000
00714     群益道瓊美國地產       21.1900   21.2300   21.1500   21.2000  ▼0.0200       146 9999.9500    0.0100
00715L    期街口布蘭特正2        67.7000   69.6500   67.7000   69.0000  ▼2.6000      3318 9999.9500    0.0100
00716R    華頓S&P布蘭特反1        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00717     富邦美國特別股         14.5100   14.6200   14.5100   14.5900  ▲0.0800       192 9999.9500    0.0100
00728     第一金工業30           68.0000   69.1500   68.0000   68.5000  ▲1.0000       160   74.2500   60.7500
00729R    第一金工業30反1         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00730     富邦臺灣優質高息       28.2800   28.5000   28.2800   28.3600  ▲0.2100       121   30.9600   25.3400
00731     復華富時高息低波       98.8500   99.7500   98.8500   99.3000  ▲0.8000       527  108.3500   88.6500
00732     國泰RMB短期報酬         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00733     富邦臺灣中小           67.4000   68.5000   66.4500   66.4500  ▼0.5500       257   73.7000   60.3000
00735     國泰臺韓科技          103.2500  104.0000  102.5500  102.5500  ▲0.3000       849 9999.9500    0.0100
00736     國泰新興市場           31.5300   31.5300   31.4300   31.4300  ▲0.1000       102 9999.9500    0.0100
00737     國泰AI機器人           39.9700   40.0500   39.9100   39.9700    0.0000        52 9999.9500    0.0100
00738U    期元大道瓊白銀         50.5500   50.9500   50.1000   50.3000  ▼0.9500      3140 9999.9500    0.0100
00739     元大MSCI A股           27.5000   27.5000   27.2600   27.3000  ▲0.0600        20 9999.9500    0.0100
00742     新光內需收益            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00743     國泰中國A150            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00752     中信中國50             22.3900   22.3900   22.1600   22.2900  ▼0.0800       772 9999.9500    0.0100
00753L    中信中國50正2           8.7600    8.8200    8.6900    8.7400  ▼0.0800     10725 9999.9500    0.0100
00757     統一FANG+             139.1000  139.5500  139.0500  139.4000  ▲0.8000       841 9999.9500    0.0100
00762     元大全球AI            113.2000  114.1000  113.2000  113.6500  ▲1.6500        45 9999.9500    0.0100
00763U    期街口道瓊銅           33.8400   34.2000   33.8400   34.1900  ▲0.2500       392 9999.9500    0.0100
00766L    台新MSCI中國正2         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00767     FH美國金融股            0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00770     國泰北美科技           62.1000   62.3000   62.0500   62.2000  ▲0.5000       774 9999.9500    0.0100
00771     元大US高息特別股       15.1800   15.2200   15.1800   15.2200  ▲0.1200         2 9999.9500    0.0100
00774B    新光中國政金綠債        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00774C    新光中政金綠債+R        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00775B    台新投等債15+          30.6500   30.6500   30.6500   30.6500  ▲0.1300        80 9999.9500    0.0100
00776     新光ICE美國權值         0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00783     富邦中証500            27.6100   27.6400   27.5800   27.5800  ▲0.0900        62 9999.9500    0.0100
0080      恒中國                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
0081      恒香港                  0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
008201    BP上證50                0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00830     國泰費城半導體         80.3000   80.6500   80.1500   80.4500  ▲1.0000      3905 9999.9500    0.0100
00850     元大臺灣ESG永續        92.0000   93.4000   92.0000   92.1500  ▲0.6500       341  100.6500   82.3500
00851     台新全球AI             70.1500   70.2000   70.1500   70.2000  ▲0.5000        41 9999.9500    0.0100
00852L    國泰美國道瓊正2        33.5500   33.5600   33.4900   33.5100  ▼0.4500       257 9999.9500    0.0100
00861     元大全球未來通訊       83.9000   84.1500   83.5500   83.7000  ▲0.6500        18 9999.9500    0.0100
00865B    國泰US短期公債         48.8700   49.0100   48.8700   48.9500  ▲0.1000      3029 9999.9500    0.0100
00866     新光Shiller CAPE        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00875     國泰網路資安           57.1000   57.1000   56.6000   56.6500  ▼0.2500       538 9999.9500    0.0100
00876     元大全球5G             85.0000   85.3500   84.2000   84.2000  ▼0.1000        38 9999.9500    0.0100
00878     國泰永續高股息         34.6000   34.9100   34.6000   34.7300  ▲0.2600     26122   37.9100   31.0300
00881     國泰台灣科技龍頭       50.2000   50.8000   49.8100   49.8100  ▲0.1600     11861   54.6000   44.6900
00882     中信中國高股息         14.8000   14.8200   14.7200   14.7500  ▼0.0200      3062 9999.9500    0.0100
00885     富邦越南               18.3200   18.5000   18.2200   18.4700  ▲0.1500      1503 9999.9500    0.0100
00891     中信關鍵半導體         35.3000   35.9600   35.3000   35.4100  ▲0.4200     13474   38.4800   31.5000
00892     富邦台灣半導體         41.5200   42.4500   41.3400   41.4300  ▲0.2500      3846   45.2900   37.0700
00893     國泰智能電動車         42.6500   42.9200   42.6500   42.8200  ▲0.4500       194 9999.9500    0.0100
00894     中信小資高價30         47.0000   47.8300   46.3800   46.3800  ▼0.1400      1058   51.1500   41.8700
00895     富邦未來車             49.6000   49.8500   49.6000   49.7200  ▲0.4700       348 9999.9500    0.0100
00896     中信綠能及電動車       26.5600   26.9300   26.5600   26.6300  ▲0.2100      6109   29.0600   23.7800
00897     富邦基因免疫生技       13.0400   13.0400   13.0000   13.0200  ▲0.1000       498 9999.9500    0.0100
00898     國泰基因免疫革命       10.9900   11.1400   10.9900   11.1100  ▲0.1700      1766 9999.9500    0.0100
00899     FT潔淨能源             22.7000   22.7000   22.6300   22.6300    0.0000        22 9999.9500    0.0100
00900     富邦特選高股息30       19.6600   19.8500   19.6600   19.7700  ▲0.1400      8075   21.5900   17.6700
00901     永豐智能車供應鏈       46.1900   46.5600   45.8200   45.9500  ▲0.5000       136   49.9900   40.9100
00902     中信電池及儲能         12.5200   12.6800   12.5200   12.6300  ▲0.0800      1337 9999.9500    0.0100
00903     富邦元宇宙             21.1500   21.1500   21.1200   21.1300  ▲0.0100        33 9999.9500    0.0100
00904     台新臺灣半導體30       41.0000   41.8300   41.0000   41.1900  ▲0.4900       936   44.7700   36.6300
00905     FT臺灣Smart            26.3000   26.6300   26.3000   26.3000  ▲0.2100       642   28.6900   23.4900
00906     大華元宇宙科技50        0.0000    0.0000    0.0000    0.0000    0.0000         0    0.0000    0.0000
00907     永豐優息存股           17.8600   18.0800   17.8400   18.0600  ▲0.2400      2141   19.6000   16.0400
00908     富邦入息REITs+         14.9200   14.9200   14.9200   14.9200  ▲0.0300        50 9999.9500    0.0100
00909     國泰數位支付服務       45.8400   46.1200   45.8400   46.0400  ▲0.4900       640 9999.9500    0.0100
00910     第一金太空衛星         57.1000   57.4000   57.0500   57.2000  ▲0.9500       854 9999.9500    0.0100
00911     兆豐洲際半導體         51.1000   51.4000   51.1000   51.2000  ▲0.6000        61 9999.9500    0.0100
00912     中信臺灣智慧50         35.0900   35.6700   35.0900   35.2800  ▲0.3300       394   38.4400   31.4600
00913     兆豐台灣晶圓製造       49.2100   50.2000   49.0400   49.0400  ▲0.5300      1623   53.3500   43.6600
00915     凱基優選高股息30       32.6700   33.1500   32.6500   33.0300  ▲0.4400      2148   35.8400   29.3400
00916     國泰全球品牌50         26.9100   26.9200   26.8400   26.8600  ▼0.0300       372 9999.9500    0.0100
00917     中信特選金融           23.4500   23.4500   23.2000   23.2300  ▼0.2500      1257 9999.9500    0.0100
00918     大華優利高填息30       35.9300   36.2600   35.8000   36.2500  ▲0.5700    190350   39.2400   32.1200
00919     群益台灣精選高息       32.0400   32.3200   31.9900   32.1100  ▲0.1200     86168   35.1800   28.8000
00920     富邦ESG綠色電力        24.2800   24.5800   24.2800   24.4900  ▲0.3700        49 9999.9500    0.0100
00921     兆豐龍頭等權重         23.1200   23.3600   23.1200   23.3200  ▲0.3200       404   25.3000   20.7000
00922     國泰台灣領袖50         41.8800   42.5400   41.8800   41.9600  ▲0.3500      6156   45.7700   37.4500
00923     群益台ESG低碳50        39.9800   40.4900   39.9000   39.9000  ▲0.3200      2753   43.5300   35.6300
00924     復華S&P500成長         32.8000   32.8900   32.8000   32.8200  ▲0.1800       808 9999.9500    0.0100
00925     新光標普電動車         16.1000   16.1000   16.1000   16.1000    0.0000         0    0.0000    0.0000
00926     凱基全球菁英55         26.2000   26.2600   26.2000   26.2600  ▲0.1200       138 9999.9500    0.0100
00927     群益半導體收益         37.6100   38.2000   37.6000   37.6000  ▲0.3900     13427   40.9300   33.4900
00929     復華台灣科技優息       28.7000   28.8400   28.5500   28.5600  ▼0.2800     26145   31.3000   25.6200
00930     永豐ESG低碳高息        24.0000   24.1800   24.0000   24.1000  ▲0.1800      1673   26.3100   21.5300
00932     兆豐永續高息等權       17.2400   17.3500   17.2400   17.3300  ▲0.1300       504   18.9200   15.4800
00934     中信成長高股息         29.5000   29.7300   29.4600   29.4700  ▲0.0500      1328   32.3600   26.4800
00935     野村臺灣新科技50       57.0000   57.9500   56.5500   56.5500  ▲0.2000      8540   61.9500   50.7500
00936     台新永續高息中小       21.2000   21.3500   21.2000   21.2500  ▲0.1600       430   23.1900   18.9900
00938     凱基優選30             26.8900   27.2500   26.8900   27.1000  ▲0.2300      1183   29.5500   24.1900
00939     統一台灣高息動能       24.3100   24.5000   24.1900   24.4100  ▲0.2400      3239   26.5800   21.7600
00940     元大台灣價值高息       12.9500   13.0400   12.9500   12.9900  ▲0.1000     25113   14.1700   11.6100
00941     中信上游半導體         24.0000   24.0700   23.9200   23.9600  ▲0.0600       346 9999.9500    0.0100
00943     兆豐電子高息等權       20.7500   20.8600   20.7500   20.8300  ▲0.1600       226   22.7300   18.6100
00944     野村趨勢動能高息       21.5600   21.7500   21.5600   21.7000  ▲0.2000        74   23.6500   19.3500
00945B    凱基美國非投等債       14.3200   14.3600   14.3200   14.3500  ▲0.0600      3274 9999.9500    0.0100
00946     群益科技高息成長       15.1900   15.3000   15.1600   15.1600  ▲0.0500       986   16.6200   13.6000
00947     台新臺灣IC設計         37.4000   37.8900   37.1000   37.1000  ▲0.1100      3182   40.6800   33.3000
00949     復華日本龍頭           22.1400   22.1700   22.0600   22.1300  ▲0.1800      1216 9999.9500    0.0100
00951     台新日本半導體         16.4000   16.4900   16.2400   16.3700  ▼0.0600      3317 9999.9500    0.0100
00952     凱基台灣AI50           17.7700   18.0500   17.7700   17.9400  ▲0.2400      1110   19.4700   15.9300
00953B    群益優選非投等債        9.5700    9.5900    9.5600    9.5800  ▲0.0400     34178 9999.9500    0.0100
00954     中信日本半導體         17.4900   17.5500   17.2900   17.4800  ▼0.0600      1607 9999.9500    0.0100
00956     中信日經高股息         13.8500   13.8900   13.8100   13.8900  ▲0.1500        84 9999.9500    0.0100
00960     野村全球航運龍頭       22.5600   22.7500   22.5300   22.5300  ▼0.0300       562 9999.9500    0.0100
00961     FT臺灣永續高息         13.2300   13.3500   13.2100   13.3100  ▲0.1400     15231   14.4800   11.8600
00962     台新AI優息動能         14.8900   15.0400   14.8900   14.9000  ▲0.1600      2287   16.2100   13.2700
00963     中信全球高股息         12.9900   13.0100   12.9700   13.0100    0.0000      1863 9999.9500    0.0100
00964     中信亞太高股息         14.7500   14.8500   14.7500   14.7800  ▲0.0300      1243 9999.9500    0.0100
00965     元大航太防衛科技       25.1300   25.4400   25.1300   25.3700  ▲0.4000      1745 9999.9500    0.0100
00971     野村美國研發龍頭       17.3200   17.3200   17.2900   17.3200  ▲0.0800       151 9999.9500    0.0100
00972     野村日本動能高息       22.1600   22.2100   22.1000   22.1800  ▲0.2500        98 9999.9500    0.0100
009800    中信NASDAQ             12.9000   12.9500   12.9000   12.9100  ▲0.0800       677 9999.9500    0.0100
009801    中信美國創新科技       11.1000   11.1900   11.1000   11.1700  ▲0.1100       122 9999.9500    0.0100
009802    富邦旗艦50             19.8500   20.0300   19.7900   19.7900    0.0000      3947   21.7600   17.8200
009803    玉山市值動能50         20.8100   21.1000   20.8100   20.8200  ▲0.1900      4002   22.6900   18.5700
009804    聯邦台精彩50           22.9800   23.3000   22.9800   23.0000  ▲0.1900       945   25.0900   20.5300
009805    台新美國電力基建       14.7900   14.8900   14.7900   14.8500  ▲0.2500      2382 9999.9500    0.0100
009808    華南永昌優選50         30.9500   31.5200   30.9500   31.2400  ▲0.3700        91   33.9500   27.7900
009809    富邦淨零ESG50          18.0500   18.1700   18.0500   18.1700  ▲0.3500       137   19.6000   16.0400
00980A    主動野村臺灣優選       24.3400   24.6700   24.0200   24.0500  ▼0.0300      5069   26.4800   21.6800
009810    玉山全球藍籌100        21.1200   21.1500   21.1100   21.1200  ▲0.0300        94 9999.9500    0.0100
009811    統一美國50             13.2000   13.2600   13.2000   13.2300  ▲0.0600       794 9999.9500    0.0100
009812    野村日本東證           13.1100   13.1300   13.0800   13.0800  ▲0.0600       136 9999.9500    0.0100
009813    貝萊德標普卓越50       11.2500   11.2900   11.2500   11.2700  ▲0.0400      1312 9999.9500    0.0100
009816    凱基台灣TOP50          16.0000   16.2000   16.0000   16.0400  ▲0.1500     72727   17.4700   14.3100
009817    國泰日本不動產          9.0100    9.0400    9.0100    9.0300  ▲0.0200       252 9999.9500    0.0100
009818    華南永昌NASDAQxT       19.9500   20.1400   19.9500   20.0800  ▲0.1300       211 9999.9500    0.0100
009819    中信數據及電力          9.4600    9.6000    9.4600    9.5500  ▲0.1300      1749 9999.9500    0.0100
00981A    主動統一台股增長       28.6600   29.0900   28.1000   28.1300  ▼0.2000    192407   31.1600   25.5000
00981T    平衡凱基雙核收息       11.7100   11.7900   11.7100   11.7500  ▲0.0800      1779 9999.9500    0.0100
009820    元大納斯達克精選        9.8000    9.8500    9.8000    9.8200  ▲0.1200      2412 9999.9500    0.0100
009821    野村稀土關鍵資源       13.9900   14.0400   13.9300   13.9500  ▼0.0700      4681 9999.9500    0.0100
009824    群益美國科技巨頭       10.0500   10.0800   10.0300   10.0500  ▲0.0700      6251 9999.9500    0.0100
009826    貝萊德世界股票          9.9900   10.0100    9.9900   10.0000  ▲0.0200     12355 9999.9500    0.0100
009827    玉山未來全球算力        9.9800   10.1200    9.9700   10.0100  ▲0.1000      7204 9999.9500    0.0100
009828    中信台日韓PCB           9.4200    9.5000    9.1600    9.1800  ▼0.1800     86472 9999.9500    0.0100
009829    大華韓國KOSPI50        10.4500   10.4900   10.3800   10.4000  ▼0.0100     11269 9999.9500    0.0100
00982A    主動群益台灣強棒       22.4800   22.7300   22.1200   22.1500  ▼0.0300     11945   24.3900   19.9700
00982D    主動富邦動態入息        9.5200    9.5400    9.5100    9.5200  ▲0.0300       793 9999.9500    0.0100
00982T    平衡兆豐台美動能       15.0600   15.1000   14.9100   14.9200  ▲0.1200       234 9999.9500    0.0100
00983A    主動中信ARK創新        12.3700   12.4200   12.3600   12.3900  ▲0.0700      1018 9999.9500    0.0100
00983D    主動富邦複合收益        9.7500    9.7700    9.7500    9.7600  ▲0.0400       539 9999.9500    0.0100
00984A    主動安聯台灣高息       15.3000   15.4400   15.2600   15.2800  ▲0.0400      2223   16.7600   13.7200
00984D    主動聯博全球非投        9.8600    9.8900    9.8600    9.8700  ▲0.0200      9579 9999.9500    0.0100
00985A    主動野村台灣50         22.7600   22.9500   22.5900   22.6000  ▲0.0600      1711   24.7900   20.2900
00985B    群益ESG投等債0-5       10.1200   10.1400   10.1200   10.1300  ▲0.0200      5283 9999.9500    0.0100
00986A    主動台新龍頭成長       14.0600   14.2500   14.0600   14.1900  ▲0.1900        40 9999.9500    0.0100
00987A    主動台新優勢成長       16.2200   16.4500   15.8300   15.8300  ▼0.0900      1175   17.5100   14.3300
